replicate	papers_combined	fraction_labels_with_shared_marker	mean_shared_markers
223	6	0.13513513513513514	0.21621621621621623
223	7	0.08108108108108109	0.10810810810810811
223	8	0.02702702702702703	0.02702702702702703
223	9	0.02702702702702703	0.02702702702702703
223	10	0.02702702702702703	0.02702702702702703
224	1	1.0	5.378378378378378
224	2	0.4864864864864865	0.8648648648648649
224	3	0.2702702702702703	0.32432432432432434
224	4	0.10810810810810811	0.10810810810810811
224	5	0.10810810810810811	0.10810810810810811
224	6	0.10810810810810811	0.10810810810810811
224	7	0.08108108108108109	0.08108108108108109
224	8	0.05405405405405406	0.05405405405405406
224	9	0.02702702702702703	0.02702702702702703
224	10	0.0	0.0
225	1	1.0	4.5675675675675675
225	2	0.4594594594594595	0.7837837837837838
225	3	0.24324324324324326	0.32432432432432434
225	4	0.13513513513513514	0.13513513513513514
225	5	0.13513513513513514	0.13513513513513514
225	6	0.08108108108108109	0.08108108108108109
225	7	0.08108108108108109	0.08108108108108109
225	8	0.02702702702702703	0.02702702702702703
225	9	0.0	0.0
225	10	0.0	0.0
226	1	1.0	4.8108108108108105
226	2	0.40540540540540543	0.6486486486486487
226	3	0.24324324324324326	0.2702702702702703
226	4	0.10810810810810811	0.10810810810810811
226	5	0.08108108108108109	0.08108108108108109
226	6	0.0	0.0
226	7	0.0	0.0
226	8	0.0	0.0
226	9	0.0	0.0
226	10	0.0	0.0
227	1	1.0	4.486486486486487
227	2	0.5135135135135135	0.8648648648648649
227	3	0.24324324324324326	0.2972972972972973
227	4	0.13513513513513514	0.13513513513513514
227	5	0.08108108108108109	0.08108108108108109
227	6	0.02702702702702703	0.02702702702702703
227	7	0.0	0.0
227	8	0.0	0.0
227	9	0.0	0.0
227	10	0.0	0.0
228	1	1.0	4.486486486486487
228	2	0.43243243243243246	0.7567567567567568
228	3	0.24324324324324326	0.3783783783783784
228	4	0.1891891891891892	0.24324324324324326
228	5	0.10810810810810811	0.10810810810810811
228	6	0.02702702702702703	0.02702702702702703
228	7	0.0	0.0
228	8	0.0	0.0
228	9	0.0	0.0
228	10	0.0	0.0
229	1	1.0	5.054054054054054
229	2	0.40540540540540543	0.8108108108108109
229	3	0.2702702702702703	0.4594594594594595
229	4	0.1891891891891892	0.24324324324324326
229	5	0.16216216216216217	0.21621621621621623
229	6	0.08108108108108109	0.08108108108108109
229	7	0.05405405405405406	0.05405405405405406
229	8	0.05405405405405406	0.05405405405405406
229	9	0.05405405405405406	0.05405405405405406
229	10	0.05405405405405406	0.05405405405405406
230	1	1.0	5.54054054054054
230	2	0.5945945945945946	1.027027027027027
230	3	0.35135135135135137	0.4594594594594595
230	4	0.21621621621621623	0.21621621621621623
230	5	0.13513513513513514	0.13513513513513514
230	6	0.10810810810810811	0.10810810810810811
230	7	0.05405405405405406	0.05405405405405406
230	8	0.02702702702702703	0.02702702702702703
230	9	0.0	0.0
230	10	0.0	0.0
231	1	1.0	5.108108108108108
231	2	0.6486486486486487	1.054054054054054
231	3	0.40540540540540543	0.5135135135135135
231	4	0.2702702702702703	0.2972972972972973
231	5	0.13513513513513514	0.13513513513513514
231	6	0.08108108108108109	0.08108108108108109
231	7	0.05405405405405406	0.05405405405405406
231	8	0.05405405405405406	0.05405405405405406
231	9	0.0	0.0
231	10	0.0	0.0
232	1	1.0	4.4324324324324325
232	2	0.4594594594594595	0.6486486486486487
232	3	0.24324324324324326	0.2972972972972973
232	4	0.16216216216216217	0.16216216216216217
232	5	0.08108108108108109	0.08108108108108109
232	6	0.08108108108108109	0.08108108108108109
232	7	0.05405405405405406	0.05405405405405406
232	8	0.02702702702702703	0.02702702702702703
232	9	0.02702702702702703	0.02702702702702703
232	10	0.0	0.0
233	1	1.0	4.8108108108108105
233	2	0.5675675675675675	0.918918918918919
233	3	0.3783783783783784	0.4594594594594595
233	4	0.2972972972972973	0.35135135135135137
233	5	0.21621621621621623	0.2702702702702703
233	6	0.1891891891891892	0.24324324324324326
233	7	0.1891891891891892	0.1891891891891892
233	8	0.1891891891891892	0.1891891891891892
233	9	0.13513513513513514	0.13513513513513514
233	10	0.08108108108108109	0.08108108108108109
234	1	1.0	5.162162162162162
234	2	0.43243243243243246	0.8108108108108109
234	3	0.2702702702702703	0.32432432432432434
234	4	0.13513513513513514	0.1891891891891892
234	5	0.13513513513513514	0.16216216216216217
234	6	0.02702702702702703	0.02702702702702703
234	7	0.02702702702702703	0.02702702702702703
234	8	0.02702702702702703	0.02702702702702703
234	9	0.02702702702702703	0.02702702702702703
234	10	0.02702702702702703	0.02702702702702703
235	1	1.0	5.0
235	2	0.5945945945945946	1.027027027027027
235	3	0.35135135135135137	0.4594594594594595
235	4	0.2702702702702703	0.2702702702702703
235	5	0.13513513513513514	0.13513513513513514
235	6	0.08108108108108109	0.08108108108108109
235	7	0.05405405405405406	0.05405405405405406
235	8	0.02702702702702703	0.02702702702702703
235	9	0.02702702702702703	0.02702702702702703
235	10	0.02702702702702703	0.02702702702702703
236	1	1.0	5.972972972972973
236	2	0.4594594594594595	0.8108108108108109
236	3	0.32432432432432434	0.35135135135135137
236	4	0.10810810810810811	0.10810810810810811
236	5	0.05405405405405406	0.05405405405405406
236	6	0.05405405405405406	0.05405405405405406
236	7	0.05405405405405406	0.05405405405405406
236	8	0.05405405405405406	0.05405405405405406
236	9	0.05405405405405406	0.05405405405405406
236	10	0.05405405405405406	0.05405405405405406
237	1	1.0	4.621621621621622
237	2	0.5135135135135135	0.7297297297297297
237	3	0.32432432432432434	0.40540540540540543
237	4	0.1891891891891892	0.21621621621621623
237	5	0.13513513513513514	0.16216216216216217
237	6	0.13513513513513514	0.16216216216216217
237	7	0.05405405405405406	0.05405405405405406
237	8	0.05405405405405406	0.05405405405405406
237	9	0.02702702702702703	0.02702702702702703
237	10	0.02702702702702703	0.02702702702702703
238	1	1.0	4.675675675675675
238	2	0.43243243243243246	0.6756756756756757
238	3	0.16216216216216217	0.1891891891891892
238	4	0.08108108108108109	0.08108108108108109
238	5	0.08108108108108109	0.08108108108108109
238	6	0.05405405405405406	0.05405405405405406
238	7	0.02702702702702703	0.02702702702702703
238	8	0.0	0.0
238	9	0.0	0.0
238	10	0.0	0.0
239	1	1.0	4.54054054054054
239	2	0.43243243243243246	0.5675675675675675
239	3	0.2702702702702703	0.2972972972972973
239	4	0.16216216216216217	0.1891891891891892
239	5	0.08108108108108109	0.10810810810810811
239	6	0.05405405405405406	0.08108108108108109
239	7	0.05405405405405406	0.05405405405405406
239	8	0.02702702702702703	0.02702702702702703
239	9	0.02702702702702703	0.02702702702702703
239	10	0.02702702702702703	0.02702702702702703
240	1	1.0	5.243243243243243
240	2	0.5405405405405406	0.7297297297297297
240	3	0.21621621621621623	0.24324324324324326
240	4	0.16216216216216217	0.16216216216216217
240	5	0.08108108108108109	0.08108108108108109
240	6	0.02702702702702703	0.02702702702702703
240	7	0.02702702702702703	0.02702702702702703
240	8	0.0	0.0
240	9	0.0	0.0
240	10	0.0	0.0
241	1	1.0	4.702702702702703
241	2	0.7027027027027027	1.1891891891891893
241	3	0.3783783783783784	0.4594594594594595
241	4	0.21621621621621623	0.24324324324324326
241	5	0.10810810810810811	0.10810810810810811
241	6	0.08108108108108109	0.08108108108108109
241	7	0.05405405405405406	0.05405405405405406
241	8	0.05405405405405406	0.05405405405405406
241	9	0.02702702702702703	0.02702702702702703
241	10	0.02702702702702703	0.02702702702702703
242	1	1.0	4.783783783783784
242	2	0.5675675675675675	0.972972972972973
242	3	0.35135135135135137	0.40540540540540543
242	4	0.21621621621621623	0.24324324324324326
242	5	0.08108108108108109	0.08108108108108109
242	6	0.02702702702702703	0.02702702702702703
242	7	0.0	0.0
242	8	0.0	0.0
242	9	0.0	0.0
242	10	0.0	0.0
243	1	1.0	4.054054054054054
243	2	0.6216216216216216	1.0
243	3	0.2702702702702703	0.32432432432432434
243	4	0.1891891891891892	0.21621621621621623
243	5	0.10810810810810811	0.10810810810810811
243	6	0.02702702702702703	0.02702702702702703
243	7	0.02702702702702703	0.02702702702702703
243	8	0.02702702702702703	0.02702702702702703
243	9	0.0	0.0
243	10	0.0	0.0
244	1	1.0	5.216216216216216
244	2	0.5135135135135135	0.918918918918919
244	3	0.3783783783783784	0.5675675675675675
244	4	0.24324324324324326	0.32432432432432434
244	5	0.13513513513513514	0.1891891891891892
244	6	0.13513513513513514	0.13513513513513514
244	7	0.13513513513513514	0.13513513513513514
244	8	0.10810810810810811	0.10810810810810811
244	9	0.10810810810810811	0.10810810810810811
244	10	0.05405405405405406	0.05405405405405406
245	1	1.0	4.1891891891891895
245	2	0.5945945945945946	0.7297297297297297
245	3	0.2972972972972973	0.2972972972972973
245	4	0.1891891891891892	0.1891891891891892
245	5	0.13513513513513514	0.13513513513513514
245	6	0.10810810810810811	0.10810810810810811
245	7	0.02702702702702703	0.02702702702702703
245	8	0.02702702702702703	0.02702702702702703
245	9	0.0	0.0
245	10	0.0	0.0
246	1	1.0	4.756756756756757
246	2	0.4864864864864865	0.8108108108108109
246	3	0.1891891891891892	0.21621621621621623
246	4	0.08108108108108109	0.08108108108108109
246	5	0.05405405405405406	0.05405405405405406
246	6	0.0	0.0
246	7	0.0	0.0
246	8	0.0	0.0
246	9	0.0	0.0
246	10	0.0	0.0
247	1	1.0	5.486486486486487
247	2	0.4594594594594595	0.918918918918919
247	3	0.21621621621621623	0.2702702702702703
247	4	0.02702702702702703	0.05405405405405406
247	5	0.02702702702702703	0.05405405405405406
247	6	0.02702702702702703	0.05405405405405406
247	7	0.02702702702702703	0.05405405405405406
247	8	0.02702702702702703	0.05405405405405406
247	9	0.0	0.0
247	10	0.0	0.0
248	1	1.0	4.837837837837838
248	2	0.5135135135135135	1.027027027027027
248	3	0.35135135135135137	0.5405405405405406
248	4	0.1891891891891892	0.1891891891891892
248	5	0.16216216216216217	0.16216216216216217
248	6	0.10810810810810811	0.10810810810810811
248	7	0.10810810810810811	0.10810810810810811
248	8	0.05405405405405406	0.05405405405405406
248	9	0.05405405405405406	0.05405405405405406
248	10	0.02702702702702703	0.02702702702702703
249	1	1.0	4.756756756756757
249	2	0.4864864864864865	0.918918918918919
249	3	0.24324324324324326	0.35135135135135137
249	4	0.16216216216216217	0.1891891891891892
249	5	0.13513513513513514	0.13513513513513514
249	6	0.13513513513513514	0.13513513513513514
249	7	0.10810810810810811	0.10810810810810811
249	8	0.0	0.0
249	9	0.0	0.0
249	10	0.0	0.0
250	1	1.0	5.324324324324325
250	2	0.5135135135135135	0.7027027027027027
250	3	0.2702702702702703	0.2702702702702703
250	4	0.13513513513513514	0.13513513513513514
250	5	0.08108108108108109	0.08108108108108109
250	6	0.08108108108108109	0.08108108108108109
250	7	0.02702702702702703	0.02702702702702703
250	8	0.0	0.0
250	9	0.0	0.0
250	10	0.0	0.0
251	1	1.0	4.945945945945946
251	2	0.5405405405405406	0.7297297297297297
251	3	0.32432432432432434	0.43243243243243246
251	4	0.10810810810810811	0.10810810810810811
251	5	0.08108108108108109	0.08108108108108109
251	6	0.02702702702702703	0.02702702702702703
251	7	0.0	0.0
251	8	0.0	0.0
251	9	0.0	0.0
251	10	0.0	0.0
252	1	1.0	5.081081081081081
252	2	0.6486486486486487	0.972972972972973
252	3	0.3783783783783784	0.4594594594594595
252	4	0.1891891891891892	0.1891891891891892
252	5	0.13513513513513514	0.13513513513513514
252	6	0.10810810810810811	0.10810810810810811
252	7	0.08108108108108109	0.08108108108108109
252	8	0.05405405405405406	0.05405405405405406
252	9	0.05405405405405406	0.05405405405405406
252	10	0.05405405405405406	0.05405405405405406
253	1	1.0	5.108108108108108
253	2	0.5405405405405406	0.7837837837837838
253	3	0.3783783783783784	0.4864864864864865
253	4	0.21621621621621623	0.21621621621621623
253	5	0.1891891891891892	0.1891891891891892
253	6	0.10810810810810811	0.10810810810810811
253	7	0.05405405405405406	0.05405405405405406
253	8	0.02702702702702703	0.02702702702702703
253	9	0.02702702702702703	0.02702702702702703
253	10	0.02702702702702703	0.02702702702702703
254	1	1.0	4.675675675675675
254	2	0.4864864864864865	0.8918918918918919
254	3	0.2972972972972973	0.43243243243243246
254	4	0.1891891891891892	0.24324324324324326
254	5	0.13513513513513514	0.13513513513513514
254	6	0.13513513513513514	0.13513513513513514
254	7	0.05405405405405406	0.05405405405405406
254	8	0.02702702702702703	0.02702702702702703
254	9	0.02702702702702703	0.02702702702702703
254	10	0.02702702702702703	0.02702702702702703
255	1	1.0	5.4324324324324325
255	2	0.6756756756756757	1.2162162162162162
255	3	0.40540540540540543	0.5675675675675675
255	4	0.1891891891891892	0.1891891891891892
255	5	0.13513513513513514	0.13513513513513514
255	6	0.10810810810810811	0.10810810810810811
255	7	0.02702702702702703	0.02702702702702703
255	8	0.02702702702702703	0.02702702702702703
255	9	0.0	0.0
255	10	0.0	0.0
256	1	1.0	4.72972972972973
256	2	0.6486486486486487	0.9459459459459459
256	3	0.32432432432432434	0.3783783783783784
256	4	0.2702702702702703	0.2972972972972973
256	5	0.21621621621621623	0.24324324324324326
256	6	0.1891891891891892	0.21621621621621623
256	7	0.13513513513513514	0.16216216216216217
256	8	0.08108108108108109	0.10810810810810811
256	9	0.0	0.0
256	10	0.0	0.0
257	1	1.0	5.216216216216216
257	2	0.5945945945945946	1.0810810810810811
257	3	0.32432432432432434	0.43243243243243246
257	4	0.13513513513513514	0.16216216216216217
257	5	0.05405405405405406	0.05405405405405406
257	6	0.0	0.0
257	7	0.0	0.0
257	8	0.0	0.0
257	9	0.0	0.0
257	10	0.0	0.0
258	1	1.0	4.972972972972973
258	2	0.5135135135135135	0.7297297297297297
258	3	0.43243243243243246	0.43243243243243246
258	4	0.2702702702702703	0.2702702702702703
258	5	0.16216216216216217	0.16216216216216217
258	6	0.08108108108108109	0.08108108108108109
258	7	0.0	0.0
258	8	0.0	0.0
258	9	0.0	0.0
258	10	0.0	0.0
259	1	1.0	5.405405405405405
259	2	0.5945945945945946	1.0810810810810811
259	3	0.2972972972972973	0.35135135135135137
259	4	0.16216216216216217	0.1891891891891892
259	5	0.16216216216216217	0.1891891891891892
259	6	0.10810810810810811	0.13513513513513514
259	7	0.02702702702702703	0.05405405405405406
259	8	0.02702702702702703	0.05405405405405406
259	9	0.02702702702702703	0.02702702702702703
259	10	0.0	0.0
260	1	1.0	4.918918918918919
260	2	0.4864864864864865	0.7567567567567568
260	3	0.2972972972972973	0.40540540540540543
260	4	0.1891891891891892	0.2702702702702703
260	5	0.16216216216216217	0.1891891891891892
260	6	0.08108108108108109	0.10810810810810811
260	7	0.05405405405405406	0.05405405405405406
260	8	0.0	0.0
260	9	0.0	0.0
260	10	0.0	0.0
261	1	1.0	4.243243243243243
261	2	0.4594594594594595	0.8918918918918919
261	3	0.21621621621621623	0.43243243243243246
261	4	0.10810810810810811	0.1891891891891892
261	5	0.05405405405405406	0.08108108108108109
261	6	0.02702702702702703	0.05405405405405406
261	7	0.02702702702702703	0.02702702702702703
261	8	0.02702702702702703	0.02702702702702703
261	9	0.02702702702702703	0.02702702702702703
261	10	0.0	0.0
262	1	1.0	4.945945945945946
262	2	0.5135135135135135	0.8108108108108109
262	3	0.40540540540540543	0.43243243243243246
262	4	0.16216216216216217	0.1891891891891892
262	5	0.16216216216216217	0.1891891891891892
262	6	0.08108108108108109	0.10810810810810811
262	7	0.08108108108108109	0.08108108108108109
262	8	0.05405405405405406	0.05405405405405406
262	9	0.05405405405405406	0.05405405405405406
262	10	0.0	0.0
263	1	1.0	4.486486486486487
263	2	0.43243243243243246	0.6756756756756757
263	3	0.2972972972972973	0.2972972972972973
263	4	0.16216216216216217	0.16216216216216217
263	5	0.13513513513513514	0.13513513513513514
263	6	0.05405405405405406	0.05405405405405406
263	7	0.02702702702702703	0.02702702702702703
263	8	0.02702702702702703	0.02702702702702703
263	9	0.02702702702702703	0.02702702702702703
263	10	0.0	0.0
264	1	1.0	4.4324324324324325
264	2	0.4864864864864865	0.6756756756756757
264	3	0.1891891891891892	0.24324324324324326
264	4	0.10810810810810811	0.10810810810810811
264	5	0.02702702702702703	0.02702702702702703
264	6	0.02702702702702703	0.02702702702702703
264	7	0.0	0.0
264	8	0.0	0.0
264	9	0.0	0.0
264	10	0.0	0.0
265	1	1.0	4.594594594594595
265	2	0.5675675675675675	1.0
265	3	0.2702702702702703	0.3783783783783784
265	4	0.16216216216216217	0.24324324324324326
265	5	0.13513513513513514	0.16216216216216217
265	6	0.13513513513513514	0.16216216216216217
265	7	0.10810810810810811	0.10810810810810811
265	8	0.02702702702702703	0.02702702702702703
265	9	0.02702702702702703	0.02702702702702703
265	10	0.0	0.0
266	1	1.0	4.783783783783784
266	2	0.5135135135135135	0.7297297297297297
266	3	0.24324324324324326	0.2972972972972973
266	4	0.16216216216216217	0.16216216216216217
266	5	0.08108108108108109	0.08108108108108109
266	6	0.08108108108108109	0.08108108108108109
266	7	0.05405405405405406	0.05405405405405406
266	8	0.02702702702702703	0.02702702702702703
266	9	0.02702702702702703	0.02702702702702703
266	10	0.02702702702702703	0.02702702702702703
267	1	1.0	4.891891891891892
267	2	0.5405405405405406	0.8108108108108109
267	3	0.2972972972972973	0.3783783783783784
267	4	0.1891891891891892	0.21621621621621623
267	5	0.10810810810810811	0.13513513513513514
267	6	0.08108108108108109	0.08108108108108109
267	7	0.02702702702702703	0.02702702702702703
267	8	0.02702702702702703	0.02702702702702703
267	9	0.02702702702702703	0.02702702702702703
267	10	0.02702702702702703	0.02702702702702703
268	1	1.0	4.486486486486487
268	2	0.3783783783783784	0.5405405405405406
268	3	0.2972972972972973	0.35135135135135137
268	4	0.21621621621621623	0.21621621621621623
268	5	0.13513513513513514	0.13513513513513514
268	6	0.08108108108108109	0.08108108108108109
268	7	0.05405405405405406	0.05405405405405406
268	8	0.05405405405405406	0.05405405405405406
268	9	0.05405405405405406	0.05405405405405406
268	10	0.02702702702702703	0.02702702702702703
269	1	1.0	5.837837837837838
269	2	0.6216216216216216	1.2162162162162162
269	3	0.40540540540540543	0.5135135135135135
269	4	0.2702702702702703	0.32432432432432434
269	5	0.24324324324324326	0.2702702702702703
269	6	0.1891891891891892	0.1891891891891892
269	7	0.13513513513513514	0.13513513513513514
269	8	0.13513513513513514	0.13513513513513514
269	9	0.08108108108108109	0.08108108108108109
269	10	0.02702702702702703	0.02702702702702703
270	1	1.0	5.027027027027027
270	2	0.4594594594594595	0.8108108108108109
270	3	0.32432432432432434	0.40540540540540543
270	4	0.1891891891891892	0.21621621621621623
270	5	0.13513513513513514	0.13513513513513514
270	6	0.08108108108108109	0.08108108108108109
270	7	0.02702702702702703	0.02702702702702703
270	8	0.0	0.0
270	9	0.0	0.0
270	10	0.0	0.0
271	1	1.0	4.675675675675675
271	2	0.5945945945945946	0.918918918918919
271	3	0.21621621621621623	0.32432432432432434
271	4	0.13513513513513514	0.1891891891891892
271	5	0.08108108108108109	0.10810810810810811
271	6	0.08108108108108109	0.08108108108108109
271	7	0.05405405405405406	0.05405405405405406
271	8	0.02702702702702703	0.02702702702702703
271	9	0.0	0.0
271	10	0.0	0.0
272	1	1.0	4.702702702702703
272	2	0.40540540540540543	0.7297297297297297
272	3	0.32432432432432434	0.4594594594594595
272	4	0.1891891891891892	0.21621621621621623
272	5	0.16216216216216217	0.1891891891891892
272	6	0.10810810810810811	0.13513513513513514
272	7	0.08108108108108109	0.10810810810810811
272	8	0.08108108108108109	0.10810810810810811
272	9	0.08108108108108109	0.08108108108108109
272	10	0.02702702702702703	0.02702702702702703
273	1	1.0	5.0
273	2	0.5405405405405406	0.8108108108108109
273	3	0.2972972972972973	0.35135135135135137
273	4	0.16216216216216217	0.1891891891891892
273	5	0.08108108108108109	0.08108108108108109
273	6	0.05405405405405406	0.05405405405405406
273	7	0.02702702702702703	0.02702702702702703
273	8	0.02702702702702703	0.02702702702702703
273	9	0.0	0.0
273	10	0.0	0.0
274	1	1.0	4.405405405405405
274	2	0.4864864864864865	0.5945945945945946
274	3	0.2972972972972973	0.35135135135135137
274	4	0.13513513513513514	0.13513513513513514
274	5	0.05405405405405406	0.05405405405405406
274	6	0.02702702702702703	0.02702702702702703
274	7	0.02702702702702703	0.02702702702702703
274	8	0.02702702702702703	0.02702702702702703
274	9	0.02702702702702703	0.02702702702702703
274	10	0.0	0.0
275	1	1.0	4.45945945945946
275	2	0.4594594594594595	0.7297297297297297
275	3	0.2972972972972973	0.40540540540540543
275	4	0.1891891891891892	0.21621621621621623
275	5	0.10810810810810811	0.10810810810810811
275	6	0.10810810810810811	0.10810810810810811
275	7	0.10810810810810811	0.10810810810810811
275	8	0.08108108108108109	0.08108108108108109
275	9	0.05405405405405406	0.05405405405405406
275	10	0.02702702702702703	0.02702702702702703
276	1	1.0	5.27027027027027
276	2	0.6756756756756757	1.1081081081081081
276	3	0.2972972972972973	0.3783783783783784
276	4	0.21621621621621623	0.21621621621621623
276	5	0.10810810810810811	0.10810810810810811
276	6	0.10810810810810811	0.10810810810810811
276	7	0.10810810810810811	0.10810810810810811
276	8	0.05405405405405406	0.05405405405405406
276	9	0.02702702702702703	0.02702702702702703
276	10	0.02702702702702703	0.02702702702702703
277	1	1.0	4.756756756756757
277	2	0.6216216216216216	0.972972972972973
277	3	0.2972972972972973	0.43243243243243246
277	4	0.10810810810810811	0.16216216216216217
277	5	0.08108108108108109	0.13513513513513514
277	6	0.05405405405405406	0.10810810810810811
277	7	0.02702702702702703	0.05405405405405406
277	8	0.02702702702702703	0.05405405405405406
277	9	0.0	0.0
277	10	0.0	0.0
278	1	1.0	4.8108108108108105
278	2	0.6216216216216216	1.054054054054054
278	3	0.3783783783783784	0.5135135135135135
278	4	0.2972972972972973	0.32432432432432434
278	5	0.16216216216216217	0.16216216216216217
278	6	0.10810810810810811	0.10810810810810811
278	7	0.08108108108108109	0.08108108108108109
278	8	0.05405405405405406	0.05405405405405406
278	9	0.02702702702702703	0.02702702702702703
278	10	0.0	0.0
279	1	1.0	4.972972972972973
279	2	0.4594594594594595	0.7567567567567568
279	3	0.2972972972972973	0.3783783783783784
279	4	0.16216216216216217	0.16216216216216217
279	5	0.05405405405405406	0.05405405405405406
279	6	0.05405405405405406	0.05405405405405406
279	7	0.0	0.0
279	8	0.0	0.0
279	9	0.0	0.0
279	10	0.0	0.0
280	1	1.0	4.45945945945946
280	2	0.5945945945945946	0.918918918918919
280	3	0.2702702702702703	0.3783783783783784
280	4	0.08108108108108109	0.10810810810810811
280	5	0.08108108108108109	0.08108108108108109
280	6	0.02702702702702703	0.02702702702702703
280	7	0.0	0.0
280	8	0.0	0.0
280	9	0.0	0.0
280	10	0.0	0.0
281	1	1.0	5.081081081081081
281	2	0.4864864864864865	1.027027027027027
281	3	0.2702702702702703	0.3783783783783784
281	4	0.13513513513513514	0.21621621621621623
281	5	0.05405405405405406	0.08108108108108109
281	6	0.05405405405405406	0.08108108108108109
281	7	0.05405405405405406	0.05405405405405406
281	8	0.05405405405405406	0.05405405405405406
281	9	0.05405405405405406	0.05405405405405406
281	10	0.05405405405405406	0.05405405405405406
282	1	1.0	5.324324324324325
282	2	0.6216216216216216	1.2702702702702702
282	3	0.40540540540540543	0.6486486486486487
282	4	0.2702702702702703	0.3783783783783784
282	5	0.1891891891891892	0.2702702702702703
282	6	0.1891891891891892	0.2702702702702703
282	7	0.13513513513513514	0.16216216216216217
282	8	0.10810810810810811	0.13513513513513514
282	9	0.08108108108108109	0.10810810810810811
282	10	0.08108108108108109	0.10810810810810811
283	1	1.0	5.081081081081081
283	2	0.5675675675675675	0.918918918918919
283	3	0.21621621621621623	0.2972972972972973
283	4	0.10810810810810811	0.10810810810810811
283	5	0.08108108108108109	0.08108108108108109
283	6	0.08108108108108109	0.08108108108108109
283	7	0.02702702702702703	0.02702702702702703
283	8	0.02702702702702703	0.02702702702702703
283	9	0.02702702702702703	0.02702702702702703
283	10	0.0	0.0
284	1	1.0	4.5675675675675675
284	2	0.4594594594594595	0.7837837837837838
284	3	0.1891891891891892	0.24324324324324326
284	4	0.10810810810810811	0.16216216216216217
284	5	0.05405405405405406	0.05405405405405406
284	6	0.05405405405405406	0.05405405405405406
284	7	0.02702702702702703	0.02702702702702703
284	8	0.02702702702702703	0.02702702702702703
284	9	0.02702702702702703	0.02702702702702703
284	10	0.0	0.0
285	1	1.0	4.594594594594595
285	2	0.6216216216216216	1.0
285	3	0.35135135135135137	0.4594594594594595
285	4	0.2702702702702703	0.35135135135135137
285	5	0.16216216216216217	0.21621621621621623
285	6	0.08108108108108109	0.08108108108108109
285	7	0.08108108108108109	0.08108108108108109
285	8	0.08108108108108109	0.08108108108108109
285	9	0.08108108108108109	0.08108108108108109
285	10	0.05405405405405406	0.05405405405405406
286	1	1.0	4.648648648648648
286	2	0.5675675675675675	1.0
286	3	0.32432432432432434	0.40540540540540543
286	4	0.16216216216216217	0.1891891891891892
286	5	0.10810810810810811	0.10810810810810811
286	6	0.10810810810810811	0.10810810810810811
286	7	0.08108108108108109	0.08108108108108109
286	8	0.05405405405405406	0.05405405405405406
286	9	0.05405405405405406	0.05405405405405406
286	10	0.02702702702702703	0.02702702702702703
287	1	1.0	5.135135135135135
287	2	0.6486486486486487	1.0
287	3	0.32432432432432434	0.3783783783783784
287	4	0.1891891891891892	0.21621621621621623
287	5	0.13513513513513514	0.13513513513513514
287	6	0.05405405405405406	0.05405405405405406
287	7	0.05405405405405406	0.05405405405405406
287	8	0.02702702702702703	0.02702702702702703
287	9	0.02702702702702703	0.02702702702702703
287	10	0.02702702702702703	0.02702702702702703
288	1	1.0	4.837837837837838
288	2	0.5945945945945946	0.7837837837837838
288	3	0.24324324324324326	0.2702702702702703
288	4	0.08108108108108109	0.10810810810810811
288	5	0.05405405405405406	0.08108108108108109
288	6	0.05405405405405406	0.05405405405405406
288	7	0.05405405405405406	0.05405405405405406
288	8	0.05405405405405406	0.05405405405405406
288	9	0.05405405405405406	0.05405405405405406
288	10	0.0	0.0
289	1	1.0	4.5675675675675675
289	2	0.5135135135135135	0.8378378378378378
289	3	0.2702702702702703	0.3783783783783784
289	4	0.24324324324324326	0.2972972972972973
289	5	0.10810810810810811	0.10810810810810811
289	6	0.05405405405405406	0.05405405405405406
289	7	0.02702702702702703	0.02702702702702703
289	8	0.02702702702702703	0.02702702702702703
289	9	0.02702702702702703	0.02702702702702703
289	10	0.0	0.0
290	1	1.0	4.0
290	2	0.3783783783783784	0.6216216216216216
290	3	0.16216216216216217	0.32432432432432434
290	4	0.13513513513513514	0.2702702702702703
290	5	0.05405405405405406	0.10810810810810811
290	6	0.02702702702702703	0.05405405405405406
290	7	0.02702702702702703	0.05405405405405406
290	8	0.02702702702702703	0.05405405405405406
290	9	0.02702702702702703	0.02702702702702703
290	10	0.0	0.0
291	1	1.0	4.864864864864865
291	2	0.6756756756756757	1.027027027027027
291	3	0.3783783783783784	0.40540540540540543
291	4	0.24324324324324326	0.24324324324324326
291	5	0.08108108108108109	0.08108108108108109
291	6	0.02702702702702703	0.02702702702702703
291	7	0.02702702702702703	0.02702702702702703
291	8	0.02702702702702703	0.02702702702702703
291	9	0.02702702702702703	0.02702702702702703
291	10	0.02702702702702703	0.02702702702702703
292	1	1.0	4.594594594594595
292	2	0.43243243243243246	0.7837837837837838
292	3	0.2702702702702703	0.40540540540540543
292	4	0.13513513513513514	0.16216216216216217
292	5	0.13513513513513514	0.16216216216216217
292	6	0.10810810810810811	0.10810810810810811
292	7	0.08108108108108109	0.08108108108108109
292	8	0.08108108108108109	0.08108108108108109
292	9	0.05405405405405406	0.05405405405405406
292	10	0.0	0.0
293	1	1.0	4.621621621621622
293	2	0.3783783783783784	0.5675675675675675
293	3	0.13513513513513514	0.13513513513513514
293	4	0.08108108108108109	0.08108108108108109
293	5	0.08108108108108109	0.08108108108108109
293	6	0.08108108108108109	0.08108108108108109
293	7	0.05405405405405406	0.05405405405405406
