pair_id	target_key	target_label	target_label_a	target_label_b	profile_a	profile_b	paper_a	paper_b	collection_pair	markers_a	markers_b	shared_markers	union_markers	any_shared_marker	marker_jaccard	recovery_a_from_b	recovery_b_from_a	mean_directional_recovery	context_a	context_b	context_jaccard
pair:3bdc5f0850c889d3813d	CL:0000084	T cell	T cell	T cell	profile:0f2a32ddd601f226a3af	profile:b574b6fa4b41476cce26	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0410_10.3389_fcell.2021.820274_b0973e038f	hca-hca	4	3	0	7	0	0.0	0.0	0.0	0.0	10	12	0.375
pair:539b54c1ae57a7a06fdc	CL:0000084	T cell	T cell	T cell	profile:0f2a32ddd601f226a3af	profile:383ba2c5b4c38bfb278b	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0418_10.1038_s42003-020-0922-4_8904851286	hca-hca	4	4	0	8	0	0.0	0.0	0.0	0.0	10	5	0.15384615384615385
pair:f351a857ca12d321ca82	CL:0000084	T cell	T cell	T cell	profile:0f2a32ddd601f226a3af	profile:8969b9b3870e054d1f8e	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca-hca	4	5	2	7	1	0.2857142857142857	0.5	0.4	0.45	10	4	0.2727272727272727
pair:89e5166ec1cf216e21e3	CL:0000084	T cell	T cell	T cell	profile:0f2a32ddd601f226a3af	profile:2901af37a085f90d8769	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	hca-hca	4	7	0	11	0	0.0	0.0	0.0	0.0	10	2	0.09090909090909091
pair:a79b80616de066c6e9f4	CL:0000084	T cell	T cell	T cell	profile:0f2a32ddd601f226a3af	profile:df1bda99478353d111b6	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0475_10.1101_2021.07.19.452956_e30bf05aad	hca-hca	4	9	0	13	0	0.0	0.0	0.0	0.0	10	2	0.2
pair:c1bd677abd98e4312d26	CL:0000084	T cell	T cell	T cell	profile:0f2a32ddd601f226a3af	profile:97014a08084495f2996d	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0476_10.1126_science.abl4896_6d8fed9731	hca-hca	4	9	0	13	0	0.0	0.0	0.0	0.0	10	3	0.18181818181818182
pair:292bcdec9d45dc6f7924	CL:0000084	T cell	T cell	T cell	profile:0f2a32ddd601f226a3af	profile:36d386572555ca9a23bd	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca-hca	4	3	0	7	0	0.0	0.0	0.0	0.0	10	22	0.14285714285714285
pair:485d3c09b696e981a056	CL:0000084	T cell	T cell	T cell	profile:0f2a32ddd601f226a3af	profile:1484ade40d6b5c959528	hca:0091_10.1101_2025.06.19.660575_df9b499d76	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86	hca-hca	4	3	0	7	0	0.0	0.0	0.0	0.0	10	8	0.058823529411764705
pair:1872a15d171810235c74	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:da010ac0a952c0322ef2	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0109_10.7554_elife.91792.1_056dda27be	hca-hca	3	7	2	8	1	0.25	0.6666666666666666	0.2857142857142857	0.47619047619047616	9	21	0.1111111111111111
pair:d9fedcb0a6690849ef13	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:58c8b1f521aff5be11a4	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0148_10.1113_jp287812_fd3137bc12	hca-hca	3	5	1	7	1	0.14285714285714285	0.3333333333333333	0.2	0.26666666666666666	9	13	0.15789473684210525
pair:5729114d3e00c1ac5b62	CL:0000084	T cell	T cell	T-lymphocyte	profile:5ad23d379f122dfc7ae2	profile:70ad0ddd15d9a6d6942e	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	5	0.07692307692307693
pair:c8eee7fd1cd5662a7d34	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:5f7c966b288a72dd7b1c	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0158_10.2337_db21-0830_d021248f76	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	7	0.3333333333333333
pair:eeaf2874f42ce55864ae	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:4ce69e2212c8f7baa73e	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0164_10.1177_00220345221147908_13bf485ac8	hca-hca	3	3	2	4	1	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	9	6	0.0
pair:fadf8cf59b92ae217b6c	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:b9b67845cf8550aab92c	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	hca-hca	3	8	0	11	0	0.0	0.0	0.0	0.0	9	13	0.1
pair:052af588a8b6d792cb5b	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:861df81afcf5cf77cdc5	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca-hca	3	4	1	6	1	0.16666666666666666	0.3333333333333333	0.25	0.29166666666666663	9	4	0.18181818181818182
pair:2da69b43458130135eca	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:535867c472b921ca7988	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0229_10.15252_msb.20178041_0277072a61	hca-hca	3	4	1	6	1	0.16666666666666666	0.3333333333333333	0.25	0.29166666666666663	9	3	0.0
pair:92abb4821b2e665a1cda	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:dea78dacea6043997fc2	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	17	0.13043478260869565
pair:c213943ff0a67438f40e	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:a6bc2463dcaa5734ed56	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	hca-hca	3	4	2	5	1	0.4	0.6666666666666666	0.5	0.5833333333333333	9	2	0.1
pair:b503254fc2ec6d2a2184	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:1a3812d8db839a5b0e3f	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0293_10.1172_jci.insight.150861_5764a5bfad	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	5	0.16666666666666666
pair:368e395d6bbf5cc2227c	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:221a877cd255f479703e	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0309_10.1101_721258_f9cb0ad906	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	5	0.16666666666666666
pair:c9deb798176e932ac921	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:3bfc038499e5445d3a37	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0343_10.1038_s41597-019-0351-8_0cf4fb36a1	hca-hca	3	3	2	4	1	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	9	1	0.1111111111111111
pair:819451d3beef8a20017c	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:76625832a7fdaf9bf6e7	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca-hca	3	7	0	10	0	0.0	0.0	0.0	0.0	9	4	0.08333333333333333
pair:2ea2799128741379fdcf	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:b574b6fa4b41476cce26	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0410_10.3389_fcell.2021.820274_b0973e038f	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	12	0.16666666666666666
pair:115d3ff7cc8ddbc6227b	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:383ba2c5b4c38bfb278b	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0418_10.1038_s42003-020-0922-4_8904851286	hca-hca	3	4	2	5	1	0.4	0.6666666666666666	0.5	0.5833333333333333	9	5	0.07692307692307693
pair:ee1e9e3570d36b564993	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:8969b9b3870e054d1f8e	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca-hca	3	5	0	8	0	0.0	0.0	0.0	0.0	9	4	0.18181818181818182
pair:de66b4cf33934866cd61	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:2901af37a085f90d8769	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	hca-hca	3	7	0	10	0	0.0	0.0	0.0	0.0	9	2	0.1
pair:dda5e0bdf8b47c9ebb34	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:df1bda99478353d111b6	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0475_10.1101_2021.07.19.452956_e30bf05aad	hca-hca	3	9	0	12	0	0.0	0.0	0.0	0.0	9	2	0.2222222222222222
pair:1664ae9d8d9ee8f0eed5	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:97014a08084495f2996d	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0476_10.1126_science.abl4896_6d8fed9731	hca-hca	3	9	0	12	0	0.0	0.0	0.0	0.0	9	3	0.2
pair:f7205d74f1d1bf9ab6f0	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:36d386572555ca9a23bd	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca-hca	3	3	2	4	1	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	9	22	0.19230769230769232
pair:5299c85a70eac8616531	CL:0000084	T cell	T cell	T cell	profile:5ad23d379f122dfc7ae2	profile:1484ade40d6b5c959528	hca:0092_10.1126_sciadv.adm7506_67b90b1dc0	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	9	8	0.0625
pair:f0f3fae52a9e28389d07	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:58c8b1f521aff5be11a4	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0148_10.1113_jp287812_fd3137bc12	hca-hca	7	5	1	11	1	0.09090909090909091	0.14285714285714285	0.2	0.17142857142857143	21	13	0.1724137931034483
pair:57a7ff5505360d0205c2	CL:0000084	T cell	T cell	T-lymphocyte	profile:da010ac0a952c0322ef2	profile:70ad0ddd15d9a6d6942e	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca-hca	7	3	3	7	1	0.42857142857142855	0.42857142857142855	1.0	0.7142857142857143	21	5	0.13043478260869565
pair:2f19303774ec91bf4070	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:5f7c966b288a72dd7b1c	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0158_10.2337_db21-0830_d021248f76	hca-hca	7	3	1	9	1	0.1111111111111111	0.14285714285714285	0.3333333333333333	0.23809523809523808	21	7	0.12
pair:008cfada20ddee0e2424	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:4ce69e2212c8f7baa73e	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0164_10.1177_00220345221147908_13bf485ac8	hca-hca	7	3	3	7	1	0.42857142857142855	0.42857142857142855	1.0	0.7142857142857143	21	6	0.08
pair:f653ae23138ad2b19db4	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:b9b67845cf8550aab92c	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	hca-hca	7	8	1	14	1	0.07142857142857142	0.14285714285714285	0.125	0.13392857142857142	21	13	0.21428571428571427
pair:7f68042a0805b9481043	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:861df81afcf5cf77cdc5	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca-hca	7	4	1	10	1	0.1	0.14285714285714285	0.25	0.19642857142857142	21	4	0.19047619047619047
pair:056ac8d73989f3065720	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:535867c472b921ca7988	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0229_10.15252_msb.20178041_0277072a61	hca-hca	7	4	2	9	1	0.2222222222222222	0.2857142857142857	0.5	0.39285714285714285	21	3	0.043478260869565216
pair:1c3acc8f42bb246331f7	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:dea78dacea6043997fc2	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca-hca	7	3	1	9	1	0.1111111111111111	0.14285714285714285	0.3333333333333333	0.23809523809523808	21	17	0.26666666666666666
pair:b9c02af6c51ccc3d6f86	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:a6bc2463dcaa5734ed56	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	hca-hca	7	4	3	8	1	0.375	0.42857142857142855	0.75	0.5892857142857143	21	2	0.045454545454545456
pair:1498121e172ecd139d07	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:1a3812d8db839a5b0e3f	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0293_10.1172_jci.insight.150861_5764a5bfad	hca-hca	7	3	2	8	1	0.25	0.2857142857142857	0.6666666666666666	0.47619047619047616	21	5	0.08333333333333333
pair:abde2c651f642127f715	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:221a877cd255f479703e	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0309_10.1101_721258_f9cb0ad906	hca-hca	7	3	1	9	1	0.1111111111111111	0.14285714285714285	0.3333333333333333	0.23809523809523808	21	5	0.18181818181818182
pair:2b98a3ce57ae7364820e	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:3bfc038499e5445d3a37	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0343_10.1038_s41597-019-0351-8_0cf4fb36a1	hca-hca	7	3	2	8	1	0.25	0.2857142857142857	0.6666666666666666	0.47619047619047616	21	1	0.047619047619047616
pair:723052d10296219728f4	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:76625832a7fdaf9bf6e7	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca-hca	7	7	0	14	0	0.0	0.0	0.0	0.0	21	4	0.13636363636363635
pair:a69c6f2c2bb2b5d034cd	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:b574b6fa4b41476cce26	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0410_10.3389_fcell.2021.820274_b0973e038f	hca-hca	7	3	2	8	1	0.25	0.2857142857142857	0.6666666666666666	0.47619047619047616	21	12	0.13793103448275862
pair:18c353c8e90a67edf16b	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:383ba2c5b4c38bfb278b	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0418_10.1038_s42003-020-0922-4_8904851286	hca-hca	7	4	3	8	1	0.375	0.42857142857142855	0.75	0.5892857142857143	21	5	0.04
pair:21ae8bc62252dfaa118b	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:8969b9b3870e054d1f8e	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca-hca	7	5	0	12	0	0.0	0.0	0.0	0.0	21	4	0.08695652173913043
pair:78d385ed6bb96bf560da	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:2901af37a085f90d8769	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	hca-hca	7	7	1	13	1	0.07692307692307693	0.14285714285714285	0.14285714285714285	0.14285714285714285	21	2	0.09523809523809523
pair:8f66b93b4257b9b860bc	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:df1bda99478353d111b6	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0475_10.1101_2021.07.19.452956_e30bf05aad	hca-hca	7	9	0	16	0	0.0	0.0	0.0	0.0	21	2	0.045454545454545456
pair:52d00c86baa693c11cf7	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:97014a08084495f2996d	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0476_10.1126_science.abl4896_6d8fed9731	hca-hca	7	9	0	16	0	0.0	0.0	0.0	0.0	21	3	0.043478260869565216
pair:baaecb14f0a7fdca613f	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:36d386572555ca9a23bd	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca-hca	7	3	3	7	1	0.42857142857142855	0.42857142857142855	1.0	0.7142857142857143	21	22	0.43333333333333335
pair:d782ec0950df7aa4fd7d	CL:0000084	T cell	T cell	T cell	profile:da010ac0a952c0322ef2	profile:1484ade40d6b5c959528	hca:0109_10.7554_elife.91792.1_056dda27be	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86	hca-hca	7	3	1	9	1	0.1111111111111111	0.14285714285714285	0.3333333333333333	0.23809523809523808	21	8	0.16
pair:80f134a7be3263d8bbee	CL:0000084	T cell	T cell	T-lymphocyte	profile:58c8b1f521aff5be11a4	profile:70ad0ddd15d9a6d6942e	hca:0148_10.1113_jp287812_fd3137bc12	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca-hca	5	3	1	7	1	0.14285714285714285	0.2	0.3333333333333333	0.26666666666666666	13	5	0.125
pair:5f62509e40ecf999d64c	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:5f7c966b288a72dd7b1c	hca:0148_10.1113_jp287812_fd3137bc12	hca:0158_10.2337_db21-0830_d021248f76	hca-hca	5	3	0	8	0	0.0	0.0	0.0	0.0	13	7	0.1111111111111111
pair:1715164bd767f75f3119	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:4ce69e2212c8f7baa73e	hca:0148_10.1113_jp287812_fd3137bc12	hca:0164_10.1177_00220345221147908_13bf485ac8	hca-hca	5	3	0	8	0	0.0	0.0	0.0	0.0	13	6	0.05555555555555555
pair:0ef7f780f203a28c3b46	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:b9b67845cf8550aab92c	hca:0148_10.1113_jp287812_fd3137bc12	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	hca-hca	5	8	0	13	0	0.0	0.0	0.0	0.0	13	13	0.18181818181818182
pair:e64429dda8cb35cb825a	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:861df81afcf5cf77cdc5	hca:0148_10.1113_jp287812_fd3137bc12	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca-hca	5	4	1	8	1	0.125	0.2	0.25	0.225	13	4	0.21428571428571427
pair:041ed1a02f0150732918	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:535867c472b921ca7988	hca:0148_10.1113_jp287812_fd3137bc12	hca:0229_10.15252_msb.20178041_0277072a61	hca-hca	5	4	1	8	1	0.125	0.2	0.25	0.225	13	3	0.06666666666666667
pair:dda54b2b917caa4562b0	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:dea78dacea6043997fc2	hca:0148_10.1113_jp287812_fd3137bc12	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca-hca	5	3	1	7	1	0.14285714285714285	0.2	0.3333333333333333	0.26666666666666666	13	17	0.15384615384615385
pair:5e7d3222146fc2629933	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:a6bc2463dcaa5734ed56	hca:0148_10.1113_jp287812_fd3137bc12	hca:0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	hca-hca	5	4	0	9	0	0.0	0.0	0.0	0.0	13	2	0.07142857142857142
pair:52d9cf33817bb193f9e0	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:1a3812d8db839a5b0e3f	hca:0148_10.1113_jp287812_fd3137bc12	hca:0293_10.1172_jci.insight.150861_5764a5bfad	hca-hca	5	3	0	8	0	0.0	0.0	0.0	0.0	13	5	0.2
pair:1f2ad61c95eae3816dd1	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:221a877cd255f479703e	hca:0148_10.1113_jp287812_fd3137bc12	hca:0309_10.1101_721258_f9cb0ad906	hca-hca	5	3	1	7	1	0.14285714285714285	0.2	0.3333333333333333	0.26666666666666666	13	5	0.125
pair:4928170721503be295f4	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:3bfc038499e5445d3a37	hca:0148_10.1113_jp287812_fd3137bc12	hca:0343_10.1038_s41597-019-0351-8_0cf4fb36a1	hca-hca	5	3	1	7	1	0.14285714285714285	0.2	0.3333333333333333	0.26666666666666666	13	1	0.07692307692307693
pair:6d9bfee3d1122fc88189	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:76625832a7fdaf9bf6e7	hca:0148_10.1113_jp287812_fd3137bc12	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca-hca	5	7	0	12	0	0.0	0.0	0.0	0.0	13	4	0.0625
pair:480aa1b1274ca06b846f	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:b574b6fa4b41476cce26	hca:0148_10.1113_jp287812_fd3137bc12	hca:0410_10.3389_fcell.2021.820274_b0973e038f	hca-hca	5	3	0	8	0	0.0	0.0	0.0	0.0	13	12	0.19047619047619047
pair:c0d4afb6f7a60327436b	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:383ba2c5b4c38bfb278b	hca:0148_10.1113_jp287812_fd3137bc12	hca:0418_10.1038_s42003-020-0922-4_8904851286	hca-hca	5	4	0	9	0	0.0	0.0	0.0	0.0	13	5	0.125
pair:f542c96c860704a3eee0	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:8969b9b3870e054d1f8e	hca:0148_10.1113_jp287812_fd3137bc12	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca-hca	5	5	2	8	1	0.25	0.4	0.4	0.4	13	4	0.13333333333333333
pair:ac1c1a83a372a8cf2fea	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:2901af37a085f90d8769	hca:0148_10.1113_jp287812_fd3137bc12	hca:0460_10.1016_j.cell.2021.08.003_652ffcecb6	hca-hca	5	7	0	12	0	0.0	0.0	0.0	0.0	13	2	0.15384615384615385
pair:4b414f8ef76065d30325	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:df1bda99478353d111b6	hca:0148_10.1113_jp287812_fd3137bc12	hca:0475_10.1101_2021.07.19.452956_e30bf05aad	hca-hca	5	9	0	14	0	0.0	0.0	0.0	0.0	13	2	0.07142857142857142
pair:2a00c9150fecf27cb8f7	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:97014a08084495f2996d	hca:0148_10.1113_jp287812_fd3137bc12	hca:0476_10.1126_science.abl4896_6d8fed9731	hca-hca	5	9	0	14	0	0.0	0.0	0.0	0.0	13	3	0.06666666666666667
pair:c66681c482d17f224d8c	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:36d386572555ca9a23bd	hca:0148_10.1113_jp287812_fd3137bc12	hca:0481_10.1016_j.immuni.2023.01.002_2da3d3f446	hca-hca	5	3	0	8	0	0.0	0.0	0.0	0.0	13	22	0.12903225806451613
pair:fa9ade92db0ef664010e	CL:0000084	T cell	T cell	T cell	profile:58c8b1f521aff5be11a4	profile:1484ade40d6b5c959528	hca:0148_10.1113_jp287812_fd3137bc12	hca:0506_10.1038_s41591-022-01680-y_160aaf8b86	hca-hca	5	3	0	8	0	0.0	0.0	0.0	0.0	13	8	0.05
pair:832ca9f713a50858e536	CL:0000084	T-lymphocyte	T-lymphocyte	T cell	profile:70ad0ddd15d9a6d6942e	profile:5f7c966b288a72dd7b1c	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca:0158_10.2337_db21-0830_d021248f76	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	5	7	0.09090909090909091
pair:5bd9245f5334f3ec0bd3	CL:0000084	T-lymphocyte	T-lymphocyte	T cell	profile:70ad0ddd15d9a6d6942e	profile:4ce69e2212c8f7baa73e	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca:0164_10.1177_00220345221147908_13bf485ac8	hca-hca	3	3	1	5	1	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	5	6	0.2222222222222222
pair:a18e157bf1f2742c774a	CL:0000084	T-lymphocyte	T-lymphocyte	T cell	profile:70ad0ddd15d9a6d6942e	profile:b9b67845cf8550aab92c	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca:0184_10.1016_j.cell.2021.07.023_f621bea088	hca-hca	3	8	0	11	0	0.0	0.0	0.0	0.0	5	13	0.058823529411764705
pair:5b3bc2454171420f34d6	CL:0000084	T-lymphocyte	T-lymphocyte	T cell	profile:70ad0ddd15d9a6d6942e	profile:861df81afcf5cf77cdc5	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca-hca	3	4	0	7	0	0.0	0.0	0.0	0.0	5	4	0.125
pair:b401247faa1879fe33c6	CL:0000084	T-lymphocyte	T-lymphocyte	T cell	profile:70ad0ddd15d9a6d6942e	profile:535867c472b921ca7988	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca:0229_10.15252_msb.20178041_0277072a61	hca-hca	3	4	2	5	1	0.4	0.6666666666666666	0.5	0.5833333333333333	5	3	0.14285714285714285
pair:b2e56a010370402157eb	CL:0000084	T-lymphocyte	T-lymphocyte	T cell	profile:70ad0ddd15d9a6d6942e	profile:dea78dacea6043997fc2	hca:0149_10.1038_s41368-023-00238-z_c77e60a0ab	hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca-hca	3	3	0	6	0	0.0	0.0	0.0	0.0	5	17	0.047619047619047616
