"cellType"	"gene"	"logFC"	"logDOR"	"Prop.Exp.in"	"Prop.Exp.Out"	"nCells.in"	"nCells.out"
"5286"	"cDC2"	"RACK1"	0.450016602174096	0.799482745019967	0.884986830553117	0.775650231370672	6834	300816
"5287"	"cDC2"	"EEF1A1P5"	0.507328627830027	0.788891804583181	0.899180567749488	0.801965320993564	6834	300816
"5288"	"cDC2"	"ENSG00000242299"	0.333465236922657	0.788756433899796	0.851916886157448	0.723232806765598	6834	300816
"5289"	"cDC2"	"RPL18"	0.438215891457889	0.781558060966016	0.903570383377232	0.810814584330621	6834	300816
"5290"	"cDC2"	"RPL23"	0.341639881164351	0.779745985901516	0.88630377524144	0.781294877932025	6834	300816
"5291"	"cDC2"	"ZFP36L2"	0.329595251771385	0.779034782127962	0.747585601404741	0.576043162597734	6834	300816
"5292"	"cDC2"	"TBC1D9"	0.340864107851973	0.774918582324122	0.566286215978929	0.375605021009521	6834	300816
"5293"	"cDC2"	"RPL21"	0.508710924558466	0.77291293939547	0.938249926836406	0.875109701611616	6834	300816
"5294"	"cDC2"	"RPS11"	0.405254829528381	0.768651384475509	0.916593503072871	0.835826551779161	6834	300816
"5295"	"cDC2"	"RPL6"	0.426256432476201	0.766635447440272	0.888645010242903	0.787474735386416	6834	300816
"5296"	"cDC2"	"ACSL3"	0.378380233758726	0.764568550171903	0.705004389815628	0.526607627253869	6834	300816
"5297"	"cDC2"	"RPL21P75"	0.411402541915958	0.760306933784554	0.905765291191103	0.817872054677943	6834	300816
"5298"	"cDC2"	"RPS13"	0.512819810536555	0.759560933304735	0.922153936201346	0.847039386202862	6834	300816
"5299"	"cDC2"	"FAU"	0.389355138517203	0.755830415932784	0.923178226514486	0.849366390085634	6834	300816
"5300"	"cDC2"	"PTMA"	0.435202594493649	0.751005079919428	0.940883816213052	0.882379926599649	6834	300816
"5301"	"cDC2"	"RPS2"	0.579670616308925	0.744219158061322	0.944249341527656	0.88934431679166	6834	300816
"5302"	"cDC2"	"RPL35A"	0.475182447250477	0.741863572705615	0.9195200468247	0.844639247912345	6834	300816
"5303"	"cDC2"	"RPL14"	0.414021124324513	0.738734234524512	0.904302019315189	0.818550210095208	6834	300816
"5304"	"cDC2"	"EEF1A1"	0.314671491767052	0.732914383272237	0.879133743049459	0.777442024360406	6834	300816
"5305"	"cDC2"	"RPL13AP7"	0.379057200658554	0.730023062009203	0.903716710564823	0.818842747726185	6834	300816
"5306"	"cDC2"	"RPL41"	0.365088629070225	0.728289925498769	0.917178811823237	0.842312244029573	6834	300816
"5307"	"cDC2"	"RPS3"	0.481317788340505	0.722489222727074	0.920690664325432	0.849213472687623	6834	300816
"5308"	"cDC2"	"RPL10"	0.625917663653716	0.720568830735248	0.960930640913082	0.922743471091963	6834	300816
"5309"	"cDC2"	"RPL31"	0.382376217185941	0.720533441843614	0.926251097453907	0.859246183713632	6834	300816
"5310"	"cDC2"	"RPL15"	0.532644497851267	0.719018892551373	0.922153936201346	0.85221863198766	6834	300816
"5311"	"cDC2"	"EIF1"	0.371518242227935	0.716965830799234	0.927129060579456	0.86122746130525	6834	300816
"5312"	"cDC2"	"RPL29"	0.413464668962701	0.716454239294604	0.893912788996196	0.804441917983086	6834	300816
"5313"	"cDC2"	"RPS27A"	0.437593812863565	0.715967067354612	0.934152765583846	0.873836498058614	6834	300816
"5314"	"cDC2"	"RPS15A"	0.500744602429613	0.705429659436778	0.931665203394791	0.870585341205255	6834	300816
"5315"	"cDC2"	"RPL7"	0.491448770963602	0.701844455336044	0.914398595258999	0.841035716185309	6834	300816
"5316"	"cDC2"	"ZC3HAV1"	0.330456923374559	0.701790139166789	0.607404155692128	0.434026115632147	6834	300816
"5317"	"cDC2"	"RPL11"	0.503931388022363	0.699626492077001	0.938835235586772	0.883945667783628	6834	300816
"5318"	"cDC2"	"RPS25"	0.332884549406992	0.68476324343457	0.917764120573603	0.849000718046912	6834	300816
"5319"	"cDC2"	"RPS17"	0.419295070453042	0.682468188669547	0.910301434006438	0.836734083293442	6834	300816
"5320"	"cDC2"	"RPL8"	0.421392432384177	0.678017484258987	0.922300263388938	0.857557443752992	6834	300816
"5321"	"cDC2"	"RPS4X"	0.504576898103878	0.673251130657498	0.91747146619842	0.849978059677677	6834	300816
"5322"	"cDC2"	"RPL9"	0.442638948033527	0.667291151302668	0.912203687445127	0.841949896282113	6834	300816
"5323"	"cDC2"	"UBA52"	0.368669842668066	0.666675901145543	0.916447175885279	0.849100446784745	6834	300816
"5324"	"cDC2"	"RPS27"	0.474690910775123	0.665688290963732	0.952882645595552	0.912112387638955	6834	300816
"5325"	"cDC2"	"RPS6"	0.547992851721006	0.661712094976232	0.927860696517413	0.86894314132227	6834	300816
"5326"	"cDC2"	"RPS8"	0.449972673655596	0.660297782806351	0.922153936201346	0.859462262645604	6834	300816
"5327"	"cDC2"	"RPS24"	0.499709679394917	0.647944206847307	0.936055019022534	0.884387798521355	6834	300816
"5328"	"cDC2"	"ENSG00000266865"	0.347921617245902	0.644440472057917	0.948931811530582	0.906903223232807	6834	300816
"5329"	"cDC2"	"UBASH3B"	0.309212686000616	0.622661479775043	0.64281533508926	0.491213898196904	6834	300816
"5330"	"cDC2"	"RPL37"	0.382919663271194	0.618616171231281	0.916886157448054	0.85586537950109	6834	300816
"5331"	"cDC2"	"RPL19"	0.427594742760294	0.617086363270949	0.923470880889669	0.866749109089942	6834	300816
"5332"	"cDC2"	"RPS12"	0.399018329461124	0.616725344245663	0.93254316652034	0.881708419764906	6834	300816
"5333"	"cDC2"	"RBFOX2"	0.324800998844927	0.614200502099316	0.925226807140767	0.869947077283123	6834	300816
"5334"	"cDC2"	"RPL13A"	0.410249180604879	0.605982681590055	0.94571261340357	0.904685920961651	6834	300816
"5335"	"cDC2"	"RPS15"	0.364560176069085	0.588320196211264	0.937957272461223	0.893449816499122	6834	300816
"5336"	"cDC2"	"RPS14"	0.438267811251973	0.586545069337025	0.943225051214516	0.902249215467262	6834	300816
"5337"	"cDC2"	"RPS19"	0.328779091131593	0.583308036983313	0.958589405911618	0.9280390670709	6834	300816
"5338"	"cDC2"	"RPL35"	0.361609388624091	0.582973629170164	0.921129645888206	0.866918647944258	6834	300816
"5339"	"cDC2"	"RPL18A"	0.441985705728371	0.560891232045059	0.929909277143693	0.883237593745014	6834	300816
"5340"	"cDC2"	"RPS18"	0.476132311117301	0.555178242509888	0.944395668715247	0.906860007446412	6834	300816
"5341"	"cDC2"	"RPL27A"	0.331103675497324	0.543624417042673	0.935908691834943	0.894403888091059	6834	300816
"5342"	"cDC2"	"RPS29"	0.346209791972194	0.539467918398938	0.942200760901376	0.904702542417956	6834	300816
"5343"	"cDC2"	"STEAP1B"	0.366335035076098	0.532511001750501	0.930055604331285	0.886359103239189	6834	300816
"5344"	"cDC2"	"RPL32"	0.384114077023358	0.498235892327515	0.939420544337138	0.903954576884208	6834	300816
"5345"	"cDC2"	"RPL34"	0.418098819046047	0.484939909000766	0.947907521217442	0.917963140258497	6834	300816
"5346"	"cDC2"	"RPL13"	0.336687198884801	0.436154800409088	0.945127304653205	0.917504388064465	6834	300816
"5347"	"cDC2"	"IL6ST"	0.303009052355564	0.402767794844123	0.961369622475856	0.943201159512792	6834	300816
"5348"	"cDC1"	"ENSG00000231873"	0.954646441320784	5.22503158973722	0.570167696381289	0.00708280454265179	1133	306517
"5349"	"cDC1"	"CLEC9A"	0.936464385093533	4.94732689713106	0.638128861429832	0.0123614677163094	1133	306517
"5350"	"cDC1"	"DNASE1L3"	0.59680416644645	4.52649056612769	0.46072374227714	0.00915773024008456	1133	306517
"5351"	"cDC1"	"IDO1"	0.723866450601436	4.43519419603986	0.507502206531333	0.0120645836935635	1133	306517
"5352"	"cDC1"	"HLA-DOB"	0.335896900886372	4.03117611029992	0.35216240070609	0.00956227550184818	1133	306517
"5353"	"cDC1"	"MCOLN2"	1.11125799333311	4.01443789998103	0.744924977934687	0.0500265890635756	1133	306517
"5354"	"cDC1"	"S100B"	1.18484031636319	3.96184614315759	0.583406884377758	0.0259463586032749	1133	306517
"5355"	"cDC1"	"CLNK"	0.92827957692408	3.95191185833868	0.614298323036187	0.0296851398127999	1133	306517
"5356"	"cDC1"	"WFDC21P"	2.04710081879448	3.90215809900561	0.846425419240953	0.0999585667352871	1133	306517
"5357"	"cDC1"	"NAPSB"	1.38103590158979	3.86248639478974	0.76963812886143	0.065523282558553	1133	306517
"5358"	"cDC1"	"ZBTB46"	1.35556824389726	3.6593713351347	0.809355692850839	0.098382797691482	1133	306517
"5359"	"cDC1"	"HDAC9"	1.79220444455536	3.65546851832726	0.8693733451015	0.146425809987701	1133	306517
"5360"	"cDC1"	"LGALS2"	1.01350732005081	3.41669347605985	0.644307149161518	0.0560849806046647	1133	306517
"5361"	"cDC1"	"CADM1"	1.14725073130265	3.40506304871066	0.715798764342454	0.0771082843692193	1133	306517
"5362"	"cDC1"	"HLA-DRA"	1.620994411169	3.36306192025383	0.992056487202118	0.803883634512931	1133	306517
"5363"	"cDC1"	"DUSP4"	1.21718739481168	3.33071675159965	0.766990291262136	0.105207867752849	1133	306517
"5364"	"cDC1"	"FLT3"	0.695741751579565	3.3248753019421	0.557811120917917	0.0434037916330905	1133	306517
"5365"	"cDC1"	"GNAO1"	0.336172274877438	3.32361764380961	0.332744924977935	0.017656443198909	1133	306517
"5366"	"cDC1"	"RAMP1"	0.752237958421011	3.27126518303483	0.541041482789056	0.0428230734347524	1133	306517
"5367"	"cDC1"	"WDFY4"	1.86629657588757	3.26896448175799	0.860547219770521	0.18972846530535	1133	306517
"5368"	"cDC1"	"PADI2"	0.79209552525075	3.24206031740897	0.513680494263019	0.0396421731910465	1133	306517
"5369"	"cDC1"	"HLA-DPB1"	2.3804438765225	3.23614086095074	0.982347749338041	0.681071522949787	1133	306517
"5370"	"cDC1"	"SIPA1L3"	1.77846874656547	3.22937031571211	0.902912621359223	0.268272232861473	1133	306517
"5371"	"cDC1"	"CSF2RA"	1.7357125754557	3.13728190162461	0.939982347749338	0.403015167184854	1133	306517
"5372"	"cDC1"	"NEGR1"	0.866767753581205	3.09996172051561	0.641659311562224	0.0746092386392924	1133	306517
"5373"	"cDC1"	"ZEB1"	1.02433570747124	3.09675871547844	0.735216240070609	0.111393495303686	1133	306517
"5374"	"cDC1"	"C1orf54"	1.27464083561329	3.06914051386763	0.735216240070609	0.114156800438475	1133	306517
"5375"	"cDC1"	"TOX"	0.890866611407116	3.06814889395418	0.669902912621359	0.0861877155263819	1133	306517
"5376"	"cDC1"	"CLIC2"	1.05186698299884	3.04936795343086	0.746690203000883	0.122443453381052	1133	306517
"5377"	"cDC1"	"TTYH2"	0.408156978197089	3.04260873449798	0.384819064430715	0.0289902354518673	1133	306517
"5378"	"cDC1"	"ENSG00000253939"	0.440041763061109	3.03910068931606	0.409532215357458	0.0321482984630543	1133	306517
"5379"	"cDC1"	"HLA-DQA1"	1.83935411234655	3.03252584899072	0.958517210944395	0.524346121096057	1133	306517
"5380"	"cDC1"	"CD74"	1.81426473571475	3.005687185785	0.992939099735216	0.867638662782162	1133	306517
"5381"	"cDC1"	"SERPINB9"	1.58820054570502	2.94758968275068	0.881729920564872	0.280516251953399	1133	306517
"5382"	"cDC1"	"TACSTD2"	0.769962948145251	2.9352234681978	0.537511032656664	0.0581370690695785	1133	306517
"5383"	"cDC1"	"SLAMF7"	0.311827234926965	2.93012931989305	0.322153574580759	0.0247620849740797	1133	306517
"5384"	"cDC1"	"DAPP1"	0.890721846011614	2.92172041234121	0.659311562224184	0.0943079829177501	1133	306517
"5385"	"cDC1"	"AUTS2"	1.32494053329253	2.91744317971545	0.842894969108561	0.224470420890195	1133	306517
"5386"	"cDC1"	"CCSER1"	1.05180469565179	2.87658197769134	0.992939099735216	0.88177490971137	1133	306517
"5387"	"cDC1"	"GPR157"	0.635890077315052	2.83071047579763	0.504854368932039	0.056714635729829	1133	306517
"5388"	"cDC1"	"SULF2"	0.841418253781379	2.75346987941609	0.690203000882613	0.124205182746797	1133	306517
"5389"	"cDC1"	"CPNE3"	1.02485419775851	2.73818115885866	0.719329214474846	0.142093260732684	1133	306517
"5390"	"cDC1"	"CRYBG1"	1.50341531671178	2.71885838185631	0.924977934686673	0.447133437949608	1133	306517
"5391"	"cDC1"	"AKAP13"	0.750289611903685	2.702701998624	0.993821712268314	0.909642858308022	1133	306517
"5392"	"cDC1"	"HLA-DRB1"	1.49110661549104	2.69375856128948	0.978817299205649	0.75384725806399	1133	306517
"5393"	"cDC1"	"CYP2S1"	0.406377341377678	2.6808854054785	0.395410414827891	0.0428948475940976	1133	306517
"5394"	"cDC1"	"ADAM19"	0.865183798801018	2.67657530197089	0.640776699029126	0.109253320370485	1133	306517
"5395"	"cDC1"	"MTUS2"	0.463032626899693	2.64477255789805	0.41306266548985	0.0476156298019359	1133	306517
"5396"	"cDC1"	"IRAK2"	1.25244776210583	2.63021529496192	0.771403353927626	0.195395361431829	1133	306517
"5397"	"cDC1"	"RAB7B"	0.69321348626439	2.6240602239452	0.529567519858782	0.0754542162424923	1133	306517
"5398"	"cDC1"	"PALD1"	0.45405537728486	2.60911368667002	0.409532215357458	0.0485813184913072	1133	306517
"5399"	"cDC1"	"SEPT6"	1.23879125213798	2.58321167775274	0.841129744042365	0.285201147081565	1133	306517
"5400"	"cDC1"	"CST7"	0.784639983252729	2.57386315183574	0.593998234774934	0.100317437532013	1133	306517
"5401"	"cDC1"	"HLA-DPA1"	2.03935886097788	2.56884823629058	0.962930273609885	0.663059471415941	1133	306517
"5402"	"cDC1"	"SLC9A7"	0.774949010493963	2.55548933945353	0.616063548102383	0.110754052793157	1133	306517
"5403"	"cDC1"	"CD226"	0.490836203926138	2.55040917142342	0.474845542806708	0.0659245653585282	1133	306517
"5404"	"cDC1"	"VDR"	0.962074648042093	2.53553882217386	0.694616063548102	0.152572287997077	1133	306517
"5405"	"cDC1"	"ENSG00000267416"	0.521032422242364	2.51049708648969	0.439541041482789	0.0598987984353233	1133	306517
"5406"	"cDC1"	"SERPINF1"	0.689663938731934	2.49283621258195	0.577228596646072	0.101403837307556	1133	306517
"5407"	"cDC1"	"ENSG00000267374"	0.646191842450196	2.48027218091065	0.524271844660194	0.0844618732403097	1133	306517
"5408"	"cDC1"	"BCL2L11"	0.802049254740829	2.46642808391453	0.645189761694616	0.133653272086051	1133	306517
"5409"	"cDC1"	"NET1"	0.510162056160759	2.45149905636944	0.503971756398941	0.0804947197055954	1133	306517
"5410"	"cDC1"	"AFF3"	0.726312143396566	2.44897918597808	0.58252427184466	0.107537265469778	1133	306517
"5411"	"cDC1"	"GPR137B"	1.23794646286055	2.43085616054936	0.8261253309797	0.294329515165554	1133	306517
"5412"	"cDC1"	"KAT2B"	0.8401930932453	2.42425822034437	0.676081200353045	0.155886949174108	1133	306517
"5413"	"cDC1"	"ST8SIA4"	0.698249546083332	2.40547355542727	0.628420123565755	0.132328712599954	1133	306517
"5414"	"cDC1"	"NR4A3"	1.16747681272397	2.4054579172528	0.780229479258605	0.242338924105351	1133	306517
"5415"	"cDC1"	"CPVL"	1.36998804377832	2.39341650908259	0.781994704324801	0.246465938267698	1133	306517
"5416"	"cDC1"	"THRB"	0.661564816336719	2.38621687382115	0.562224183583407	0.105622200399978	1133	306517
"5417"	"cDC1"	"PFKFB3"	1.51061667817525	2.37399479151503	0.88702559576346	0.421483963369079	1133	306517
"5418"	"cDC1"	"RUBCNL"	0.670691352025715	2.37232881676964	0.568402471315093	0.109364244071291	1133	306517
"5419"	"cDC1"	"NCKAP5"	0.41639771671067	2.34838914119142	0.383053839364519	0.0560099439835311	1133	306517
"5420"	"cDC1"	"ETV6"	1.32680444659907	2.33321933270703	0.939982347749338	0.6013630565352	1133	306517
"5421"	"cDC1"	"NAAA"	0.904808998434768	2.32111142395839	0.677846425419241	0.171086758646339	1133	306517
"5422"	"cDC1"	"SLC41A2"	0.779494871681353	2.29555048613464	0.646954986760812	0.15571730116111	1133	306517
"5423"	"cDC1"	"PKIB"	0.482582911835882	2.28897474115983	0.419240953221536	0.0682050261486312	1133	306517
"5424"	"cDC1"	"SLC24A4"	0.344665539803435	2.27030814313951	0.359223300970874	0.0547571586567792	1133	306517
"5425"	"cDC1"	"MED12L"	0.495579556893955	2.26606197541651	0.466019417475728	0.0830133402062528	1133	306517
"5426"	"cDC1"	"ENSG00000215244"	0.593031414571332	2.26074274313929	0.536628420123566	0.107733013177083	1133	306517
"5427"	"cDC1"	"BCR"	0.694065749546245	2.2493159299771	0.568402471315093	0.121934509342059	1133	306517
"5428"	"cDC1"	"LDLRAD4"	1.10161570470568	2.23631099438917	0.906443071491615	0.507606429659693	1133	306517
"5429"	"cDC1"	"BCL11A"	0.547280891140538	2.23418565715561	0.510150044130627	0.10032396245559	1133	306517
"5430"	"cDC1"	"FNBP1"	1.34162698730912	2.23341169154453	0.947043248014122	0.655347011748125	1133	306517
"5431"	"cDC1"	"PLEKHA5"	0.677273033787801	2.20127243627519	0.593115622241836	0.138863423562152	1133	306517
"5432"	"cDC1"	"CCDC6"	0.909120447547642	2.19653762292257	0.746690203000883	0.246632323818907	1133	306517
"5433"	"cDC1"	"SLC2A1"	0.432812680161477	2.19427197211313	0.411297440423654	0.0722537412280559	1133	306517
"5434"	"cDC1"	"KIF16B"	0.9832883690041	2.19213737929506	0.739629302736099	0.240635919051798	1133	306517
"5435"	"cDC1"	"GNA13"	1.09398975346159	2.1809237117291	0.890556045895852	0.47800937631518	1133	306517
"5436"	"cDC1"	"HLA-DQB1"	1.50431806699188	2.17752530926357	0.902030008826125	0.509612843659569	1133	306517
"5437"	"cDC1"	"ENSG00000262151"	0.331431265315004	2.16392382723002	0.361871138570168	0.0611874708417478	1133	306517
"5438"	"cDC1"	"CBX6"	0.586704338761835	2.16027170194132	0.571050308914387	0.133033404346252	1133	306517
"5439"	"cDC1"	"DENND1B"	0.929002409022494	2.15397754770758	0.778464254192409	0.289324898782123	1133	306517
"5440"	"cDC1"	"GNG7"	0.66672337077268	2.14664462359552	0.609885260370697	0.154435153678263	1133	306517
"5441"	"cDC1"	"ABL1"	1.12710670593792	2.14037978828083	0.743159752868491	0.253685766205463	1133	306517
"5442"	"cDC1"	"SAT1"	0.584841906394655	2.12396515467696	0.985878199470432	0.890077874962889	1133	306517
"5443"	"cDC1"	"NCALD"	0.586059615527105	2.11564432047602	0.589585172109444	0.147577458999011	1133	306517
"5444"	"cDC1"	"SDK1"	0.878686990588401	2.11510575572695	0.545454545454545	0.12642365676292	1133	306517
"5445"	"cDC1"	"CD80"	0.467776820845283	2.10270363160415	0.422771403353928	0.0821226881380152	1133	306517
"5446"	"cDC1"	"PIM2"	0.376928514609242	2.09421634030181	0.442188879082083	0.0889673329701126	1133	306517
"5447"	"cDC1"	"CD83"	1.13619752217033	2.08992586241438	0.885260370697264	0.487490090272318	1133	306517
"5448"	"cDC1"	"SIPA1L1"	1.02594586892832	2.08735053248052	0.953221535745808	0.71466509198511	1133	306517
"5449"	"cDC1"	"LTB"	0.462960122914097	2.07905485996328	0.393645189761695	0.0751116577547085	1133	306517
"5450"	"cDC1"	"PAK1"	0.62442086447644	2.07401578930509	0.623124448367167	0.171980673176365	1133	306517
"5451"	"cDC1"	"RASSF2"	0.453497716487499	2.06904273681337	0.500441306266549	0.112316771989808	1133	306517
"5452"	"cDC1"	"SNX8"	0.926815712406622	2.06453078799802	0.783759929390997	0.314687276725271	1133	306517
"5453"	"cDC1"	"OXSR1"	1.0236554274029	2.05616796737673	0.842894969108561	0.406483164065941	1133	306517
"5454"	"cDC1"	"SH3BP4"	0.526732550542589	2.04070202385747	0.492497793468667	0.111977475963813	1133	306517
"5455"	"cDC1"	"CCL17"	0.422473472601689	2.0369613960576	0.233892321270962	0.0383404509374684	1133	306517
"5456"	"cDC1"	"ENTPD7"	0.320641436134831	2.0248087239173	0.320388349514563	0.0586297007996294	1133	306517
"5457"	"cDC1"	"CHN2"	0.969419042466014	2.0201939743934	0.759929390997352	0.29542896478825	1133	306517
"5458"	"cDC1"	"C12orf45"	0.371359015875056	2.0190457303407	0.403353927625772	0.0823967349282421	1133	306517
"5459"	"cDC1"	"PPA1"	0.892949055190611	2.01088399955473	0.722859664607237	0.25861534596776	1133	306517
"5460"	"cDC1"	"IL1R2"	0.735189971391596	2.00957758247687	0.571932921447485	0.151857808865414	1133	306517
"5461"	"cDC1"	"APAF1"	0.381159185109787	2.00532358269694	0.362753751103266	0.0712097534557627	1133	306517
"5462"	"cDC1"	"VMO1"	0.699812242721029	1.98478976368439	0.535745807590468	0.136850484638699	1133	306517
"5463"	"cDC1"	"RAB11FIP1"	1.00656328071171	1.98254033959838	0.860547219770521	0.458757589301735	1133	306517
"5464"	"cDC1"	"HPS5"	0.605733032950344	1.97811731630219	0.580759046778464	0.160767592009579	1133	306517
"5465"	"cDC1"	"DST"	0.868051459175681	1.976833514106	0.816416593115622	0.380732553169971	1133	306517
"5466"	"cDC1"	"KCNK6"	0.321186693970522	1.95142941332895	0.378640776699029	0.0797084664145871	1133	306517
"5467"	"cDC1"	"RFTN1"	0.599997608888535	1.94921817987351	0.622241835834069	0.189907900703713	1133	306517
"5468"	"cDC1"	"UPF2"	0.797600119990287	1.9353765668275	0.732568402471315	0.283181683234535	1133	306517
"5469"	"cDC1"	"AP1S3"	0.311095342677299	1.93002348933953	0.345984112974404	0.0713467768508761	1133	306517
"5470"	"cDC1"	"GNA15"	0.866617299093083	1.92761867924488	0.746690203000883	0.299908324823746	1133	306517
"5471"	"cDC1"	"SRGAP2"	0.970564121017903	1.92273144565752	0.89143865842895	0.544687570346832	1133	306517
"5472"	"cDC1"	"CCDC126"	0.312515919665251	1.91702061229863	0.349514563106796	0.0732618419206765	1133	306517
"5473"	"cDC1"	"EDEM1"	0.461857380064541	1.91294437535368	0.533097969991174	0.14424322305125	1133	306517
"5474"	"cDC1"	"ATP6V0A2"	0.333169026539992	1.91188183579956	0.386584289496911	0.0852416016077412	1133	306517
"5475"	"cDC1"	"SPECC1"	0.582243753468552	1.90822045755142	0.513680494263019	0.135457413455045	1133	306517
"5476"	"cDC1"	"SLC9A9"	0.463328825887189	1.9063873338482	0.480141218005296	0.120701298786038	1133	306517
"5477"	"cDC1"	"BID"	0.92471610849627	1.90253264135881	0.794351279788173	0.36522280982784	1133	306517
"5478"	"cDC1"	"FAM129A"	0.83861187242917	1.89887376864366	0.757281553398058	0.318152011144569	1133	306517
"5479"	"cDC1"	"RGS10"	0.979032212247608	1.89572224536617	0.755516328331862	0.316762202422704	1133	306517
"5480"	"cDC1"	"C1orf21"	0.373154991941421	1.88172480133102	0.437775816416593	0.106052845356049	1133	306517
"5481"	"cDC1"	"NFATC2"	0.427738858932964	1.88152531816839	0.493380406001765	0.129206536668439	1133	306517
"5482"	"cDC1"	"ENTPD1"	0.768911283440403	1.8725895934205	0.645189761694616	0.218369617345857	1133	306517
"5483"	"cDC1"	"ST18"	0.319947196325401	1.87053392019637	0.327449249779347	0.0698101573485321	1133	306517
"5484"	"cDC1"	"NLRC5"	0.428812844289062	1.86122963626951	0.498676081200353	0.13394363118522	1133	306517
"5485"	"cDC1"	"FGL2"	0.440721992161625	1.84910596656332	0.498676081200353	0.135356277139604	1133	306517
"5486"	"cDC1"	"PTPN2"	0.859266702474308	1.83473680319327	0.795233892321271	0.382353996678814	1133	306517
"5487"	"cDC1"	"NFKBID"	0.732993003728845	1.83371066134735	0.682259488084731	0.255349621717556	1133	306517
"5488"	"cDC1"	"CASP2"	0.330667280279168	1.82465945639896	0.384819064430715	0.0916719137927097	1133	306517
"5489"	"cDC1"	"VAC14"	0.530334335283023	1.81584136351573	0.57369814651368	0.179585471605164	1133	306517
"5490"	"cDC1"	"RGS1"	0.797230159584496	1.8149843790148	0.746690203000883	0.324076641752333	1133	306517
"5491"	"cDC1"	"CARD11"	0.441635439519588	1.81435250929552	0.497793468667255	0.13905264634588	1133	306517
"5492"	"cDC1"	"GRASP"	0.405420938597186	1.81229352593755	0.496028243601059	0.138455615838599	1133	306517
"5493"	"cDC1"	"ADAM28"	0.365112338824553	1.80238811563944	0.433362753751103	0.112016625505274	1133	306517
"5494"	"cDC1"	"FBXW7"	0.859972964329864	1.78724055019843	0.828773168578994	0.447117125640666	1133	306517
"5495"	"cDC1"	"ZNF516"	0.546490261465166	1.78402292538922	0.589585172109444	0.194331798888806	1133	306517
"5496"	"cDC1"	"ATP1B3"	1.00233688892772	1.78156080226312	0.951456310679612	0.765915104219342	1133	306517
"5497"	"cDC1"	"ZNF710"	0.541424567759827	1.78117453626806	0.52603706972639	0.15748881791222	1133	306517
"5498"	"cDC1"	"CLEC7A"	0.74953563121084	1.77386938103958	0.83495145631068	0.461357771347103	1133	306517
"5499"	"cDC1"	"SNX9"	0.868173254473509	1.77041176552418	0.890556045895852	0.579931945047094	1133	306517
"5500"	"cDC1"	"CIITA"	0.492978035271237	1.76275901162921	0.569285083848191	0.184811935390207	1133	306517
"5501"	"cDC1"	"ST3GAL5"	0.577248575147506	1.75974202964203	0.529567519858782	0.16226832443225	1133	306517
"5502"	"cDC1"	"STK17B"	0.875840705191222	1.74624729870709	0.923212709620477	0.675972295174493	1133	306517
"5503"	"cDC1"	"STK4"	0.755643610801831	1.73427221651884	0.786407766990291	0.393560552922024	1133	306517
"5504"	"cDC1"	"TENM4"	0.340305866950911	1.73157943831131	0.332744924977935	0.081156999448644	1133	306517
"5505"	"cDC1"	"NDEL1"	0.680987668825669	1.72705656666769	0.692850838481906	0.286104848996956	1133	306517
"5506"	"cDC1"	"UBE2F"	0.709394234844918	1.72441912251667	0.707855251544572	0.301467781558608	1133	306517
"5507"	"cDC1"	"RNASE6"	0.749610913087968	1.72238683549759	0.58252427184466	0.199479963590926	1133	306517
"5508"	"cDC1"	"IRF8"	0.800314040416884	1.7220349912254	0.705207413945278	0.299288457083946	1133	306517
"5509"	"cDC1"	"KLHL6"	0.705246721331911	1.70913764764327	0.684907325684025	0.282219257006952	1133	306517
"5510"	"cDC1"	"TRPS1"	0.806181216578399	1.70788887322093	0.797881729920565	0.41668161961653	1133	306517
"5511"	"cDC1"	"PACSIN2"	0.860888288551821	1.70512714168197	0.823477493380406	0.458346519116395	1133	306517
"5512"	"cDC1"	"INPP5F"	0.365506919835021	1.70373089925451	0.383936451897617	0.10190951888476	1133	306517
"5513"	"cDC1"	"FARP2"	0.625738911887014	1.70095495019864	0.642541924095322	0.246922682918076	1133	306517
"5514"	"cDC1"	"JARID2"	0.729781222322485	1.69067140022944	0.905560458958517	0.637781917479291	1133	306517
"5515"	"cDC1"	"HLA-DQB2"	0.325839192107245	1.68234386655604	0.381288614298323	0.102845845418036	1133	306517
"5516"	"cDC1"	"NR1H2"	0.517496847311829	1.67768406177454	0.554280670785525	0.188482204902175	1133	306517
"5517"	"cDC1"	"BIRC3"	0.460830234754989	1.6757044267959	0.518093556928508	0.167511100526235	1133	306517
"5518"	"cDC1"	"HAVCR2"	0.800825630052668	1.6714328402998	0.76963812886143	0.385443547992444	1133	306517
"5519"	"cDC1"	"TCOF1"	0.594252708884465	1.6583327474234	0.586054721977052	0.212324275651921	1133	306517
"5520"	"cDC1"	"ARHGAP5"	0.472606123177987	1.64881077467963	0.496028243601059	0.159133098653582	1133	306517
"5521"	"cDC1"	"ELOVL5"	0.606939639751965	1.64240987729837	0.700794351279788	0.31170212418887	1133	306517
"5522"	"cDC1"	"ANKRD11"	0.737196024029994	1.63799308800764	0.927625772285966	0.712423780736468	1133	306517
"5523"	"cDC1"	"PICALM"	0.924791035619385	1.63446739747312	0.925860547219771	0.70782697207659	1133	306517
"5524"	"cDC1"	"AXL"	0.767206892532223	1.62870709859437	0.635481023830538	0.254752591210275	1133	306517
