"cellType"	"gene"	"log1p_FC"	"pct.ipf"	"pct.copd"	"wilcox.p"	"wilcox.fdr"	"wilcox.bonferroni"
"449"	"NK"	"DDX5"	-0.313027469938427	1	1	0.00369180121491739	0.00646065212610543	0.31011130205306
"450"	"NK"	"RBFOX2"	-0.392302256882381	1	1	0.00397043258783472	0.00653953602702188	0.333516337378116
"451"	"NK"	"DGKI"	-0.351341450759265	1	1	0.00397043258783472	0.00653953602702188	0.333516337378116
"452"	"NK"	"ENSG00000268083"	-0.540088994955988	1	1	0.00397043258783472	0.00653953602702188	0.333516337378116
"453"	"NK"	"HOPX"	0.287189132623263	0.96875	1	0.00426752689191952	0.00663837516520814	0.358472258921239
"454"	"NK"	"TMSB4X"	0.321745685793534	1	1	0.00426752689191952	0.00663837516520814	0.358472258921239
"455"	"NK"	"ENSG00000227081"	-0.428972908695827	1	1	0.00426752689191952	0.00663837516520814	0.358472258921239
"456"	"NK"	"HSPA8"	0.286825712260561	1	0.941176470588235	0.00458411449851961	0.0070011930522845	0.385065617875647
"457"	"NK"	"ARID5B"	0.302278011422312	1	1	0.00492127191154565	0.00738190786731847	0.413386840569835
"458"	"NK"	"CST7"	0.262945652540128	1	1	0.00528011954660645	0.00778122880552529	0.443530041914941
"459"	"NK"	"RPS28P7"	-0.356931333079137	1	1	0.00566182622505188	0.00819988625697169	0.475593402904358
"460"	"NK"	"ID2"	0.282648585407611	1	1	0.00649872644288875	0.00925242408818059	0.545893021202655
"461"	"NK"	"CNOT6L"	-0.368015143112739	1	1	0.00744228911936042	0.0104192047671046	0.625152286026275
"462"	"NK"	"ARMC9"	-0.339807706984121	1	1	0.00795751353546542	0.0109578874914606	0.668431136979096
"463"	"NK"	"ELL2"	-0.370031226954876	1	1	0.0103429418534489	0.0140130179949952	0.868807115689705
"464"	"NK"	"UBC"	0.278424424155114	1	1	0.0117530253684533	0.0154258457960949	0.987254130950073
"465"	"NK"	"ENSG00000266865"	-0.345223559759538	1	1	0.0117530253684533	0.0154258457960949	0.987254130950073
"466"	"NK"	"PABPC1"	-0.292827961246985	1	1	0.0125184613336055	0.0161777038772747	1
"467"	"NK"	"PFN1"	0.270260053801379	1	1	0.0180771589569931	0.0210900187831586	1
"468"	"NK"	"HSPH1"	0.298852467110645	0.9375	1	0.016170589578271	0.0196859351387647	1
"469"	"NK"	"CHST11"	0.256107218212294	1	1	0.0133266152807759	0.0167079952773906	1
"470"	"NK"	"CMC1"	0.345400895239259	1	1	0.0133266152807759	0.0167079952773906	1
"471"	"NK"	"RPL23A"	-0.2690434549825	1	1	0.02420721038204	0.0278548722204296	1
"472"	"NK"	"BRD2"	-0.253340904117834	0.96875	1	0.0170255542928856	0.020142909304259	1
"473"	"NK"	"HSPA1A"	0.530703408365488	0.90625	0.941176470588235	0.0356448154637077	0.0404616824182628	1
"474"	"NK"	"RPL41"	-0.320127721445227	1	1	0.0170255542928856	0.020142909304259	1
"475"	"NK"	"MTCO2P12"	-0.309864026617586	0.96875	1	0.015078791469541	0.0186267424035506	1
"476"	"NK"	"LINC00486"	-0.364658463305104	1	1	0.044059704262976	0.0493468687745332	1
"477"	"cMonocyte"	"HIST2H2AA4"	0.351420834655751	1	1	2.35617216423827e-08	1.9037044532729e-06	2.59178938066209e-06
"478"	"cMonocyte"	"ADGRE2"	-0.388682446548601	1	1	3.46128082413254e-08	1.9037044532729e-06	3.80740890654579e-06
"479"	"cMonocyte"	"YBX3"	-0.314300742136346	1	1	9.70763118547457e-07	3.55946476800734e-05	0.00010678394304022
"480"	"cMonocyte"	"CHN2"	-0.302910055035329	1	1	6.64082448581086e-06	0.000182622673359799	0.000730490693439195
"481"	"cMonocyte"	"S100A10"	0.379849909736557	1	1	1.5790135155643e-05	0.00031177079823821	0.00173691486712072
"482"	"cMonocyte"	"GAS7"	-0.381581790430094	1	1	2.00173761099172e-05	0.00031177079823821	0.00220191137209089
"483"	"cMonocyte"	"ENSG00000250644"	0.349981472560904	1	1	2.00173761099172e-05	0.00031177079823821	0.00220191137209089
"484"	"cMonocyte"	"SYAP1"	-0.325093467303832	1	1	2.52670844478969e-05	0.00031177079823821	0.00277937928926866
"485"	"cMonocyte"	"PLIN2"	0.525117451597863	1	1	2.83427998398373e-05	0.00031177079823821	0.0031177079823821
"486"	"cMonocyte"	"STAT3"	-0.409932041362586	1	1	2.83427998398373e-05	0.00031177079823821	0.0031177079823821
"487"	"cMonocyte"	"CMSS1"	-0.267227571449621	1	1	5.5278035224041e-05	0.00055278035224041	0.00608058387464451
"488"	"cMonocyte"	"TMEM52B"	0.266076811707501	1	1	6.85299125462088e-05	0.000628190865006914	0.00753829038008297
"489"	"cMonocyte"	"QKI"	-0.258184643870101	1	1	9.39400832088697e-05	0.000794877627151974	0.0103334091529757
"490"	"cMonocyte"	"PPARD"	-0.382095274336148	1	1	0.000127735332605205	0.00100363475618375	0.0140508865865725
"491"	"cMonocyte"	"RCOR1"	-0.252486350340169	1	1	0.00015609690439828	0.00114471063225406	0.0171706594838109
"492"	"cMonocyte"	"RILPL2"	-0.292991669267089	1	1	0.000190109903159283	0.0012131288908532	0.0209120893475211
"493"	"cMonocyte"	"DLGAP1"	-0.257342222804855	1	1	0.000190109903159283	0.0012131288908532	0.0209120893475211
"494"	"cMonocyte"	"LGALS1"	0.503699857321577	1	1	0.000209540444783735	0.0012131288908532	0.0230494489262109
"495"	"cMonocyte"	"GPX1"	0.535608540968607	1	1	0.000209540444783735	0.0012131288908532	0.0230494489262109
"496"	"cMonocyte"	"GPX4"	0.256442674719932	1	1	0.000230767388663325	0.00126922063764829	0.0253844127529657
"497"	"cMonocyte"	"ANKRD11"	-0.301121777339709	1	1	0.000279211926697807	0.00146253866365518	0.0307133119367588
"498"	"cMonocyte"	"TSC22D3"	0.276276880884633	1	1	0.000404891047269768	0.00202445523634884	0.0445380151996745
"499"	"cMonocyte"	"RBM39"	-0.259160387699192	1	1	0.000633367697882832	0.00278681787068446	0.0696704467671115
"500"	"cMonocyte"	"TET2"	-0.261400088554347	1	1	0.000633367697882832	0.00278681787068446	0.0696704467671115
"501"	"cMonocyte"	"PAPSS2"	-0.256696105015571	1	1	0.000633367697882832	0.00278681787068446	0.0696704467671115
"502"	"cMonocyte"	"EPB41L3"	-0.376520406620792	1	1	0.000821163712085554	0.00327849058063026	0.0903280083294109
"503"	"cMonocyte"	"VIM"	0.325375768849105	1	1	0.000894133794717342	0.00327849058063026	0.0983547174189077
"504"	"cMonocyte"	"MCTP2"	-0.347663803200951	1	1	0.000894133794717342	0.00327849058063026	0.0983547174189077
"505"	"cMonocyte"	"PTPN2"	-0.250619945081798	1	1	0.000894133794717342	0.00327849058063026	0.0983547174189077
"506"	"cMonocyte"	"ACTG1"	0.271178013047177	1	1	0.000894133794717342	0.00327849058063026	0.0983547174189077
"507"	"cMonocyte"	"AREG"	-0.500209528632314	1	1	0.000972905139289345	0.00342255455760909	0.107019565321828
"508"	"cMonocyte"	"ENSG00000240040"	-0.365374333372924	0.8125	1	0.00100153065988305	0.00342255455760909	0.110168372587135
"509"	"cMonocyte"	"CRYBG1"	-0.370426400570449	1	1	0.00105788049962463	0.00342255455760909	0.116366854958709
"510"	"cMonocyte"	"ANXA1"	0.265941155805013	1	1	0.00105788049962463	0.00342255455760909	0.116366854958709
"511"	"cMonocyte"	"CRIP1"	0.371981990270093	1	1	0.00124816884681362	0.00392281637569994	0.137298573149498
"512"	"cMonocyte"	"PCNX1"	-0.323480773591223	1	1	0.00135440671255861	0.00413846495504019	0.148984738381447
"513"	"cMonocyte"	"PDE4B"	-0.308185142953228	1	1	0.00146870048285787	0.00436640684092881	0.161557053114366
"514"	"cMonocyte"	"UBASH3B"	-0.256830080145907	1	1	0.00159157844531751	0.00460720076276121	0.175073628984926
"515"	"cMonocyte"	"SRGN"	0.281497616352306	1	1	0.00172359842039703	0.00473989565609182	0.189595826243673
"516"	"cMonocyte"	"AKAP13"	-0.261617039261523	1	1	0.00172359842039703	0.00473989565609182	0.189595826243673
"517"	"cMonocyte"	"MALT1"	-0.286597850698415	1	1	0.00186534671575353	0.00488543187459257	0.205188138732888
"518"	"cMonocyte"	"ENSG00000253736"	-0.259664428330844	1	1	0.00186534671575353	0.00488543187459257	0.205188138732888
"519"	"cMonocyte"	"PITPNC1"	-0.467169499940763	1	1	0.00274277074839807	0.00701639028659972	0.301704782323788
"520"	"cMonocyte"	"SIPA1L1"	-0.323630775794593	1	1	0.00295701348315095	0.00739253370787737	0.325271483146604
"521"	"cMonocyte"	"ELL2"	-0.331860751127173	1	1	0.00343064418466353	0.00820371435463018	0.377370860312988
"522"	"cMonocyte"	"PID1"	-0.253204212509334	1	1	0.00343064418466353	0.00820371435463018	0.377370860312988
"523"	"cMonocyte"	"OAZ1"	0.389307482510807	1	1	0.00426752689191952	0.00998782889598185	0.469427958111147
"524"	"cMonocyte"	"PABPC1"	-0.316864742316386	1	1	0.00458411449851961	0.010290869282391	0.504252594837157
"525"	"cMonocyte"	"RPS28P7"	-0.402393715048258	1	1	0.00458411449851961	0.010290869282391	0.504252594837157
"526"	"cMonocyte"	"HIPK2"	-0.293064369532244	1	1	0.00566182622505188	0.0122117820540335	0.622800884755707
"527"	"cMonocyte"	"FTL"	0.39555393094566	1	1	0.00566182622505188	0.0122117820540335	0.622800884755707
"528"	"cMonocyte"	"DNMBP"	-0.363917515689129	1	1	0.00606760673154489	0.0125931460466026	0.667436740469938
"529"	"cMonocyte"	"S100A11"	0.316324370223063	1	1	0.00606760673154489	0.0125931460466026	0.667436740469938
"530"	"cMonocyte"	"PFN1"	0.29109477651588	1	1	0.00695649860372126	0.0134248218668305	0.765214846409338
"531"	"cMonocyte"	"WARS"	-0.259927607542188	1	1	0.00695649860372126	0.0134248218668305	0.765214846409338
"532"	"cMonocyte"	"GPX1P1"	0.360368788177487	1	1	0.00695649860372126	0.0134248218668305	0.765214846409338
"533"	"cMonocyte"	"NBPF14"	-0.255359870426043	1	1	0.00695649860372126	0.0134248218668305	0.765214846409338
"534"	"cMonocyte"	"THBS1"	-0.529821515428594	1	1	0.00795751353546542	0.0145887748150199	0.875326488901197
"535"	"cMonocyte"	"S100A6"	0.357916859937068	1	1	0.00795751353546542	0.0145887748150199	0.875326488901197
"536"	"cMonocyte"	"NAIP"	-0.304112196573569	0.96875	1	0.00795751353546542	0.0145887748150199	0.875326488901197
"537"	"cMonocyte"	"PLAUR"	-0.267065082075657	1	1	0.0256242372887231	0.0313185122417727	1
"538"	"cMonocyte"	"CD44"	-0.253392785060362	1	1	0.0418253350251438	0.046472594472382	1
"539"	"cMonocyte"	"CYBA"	0.26419914411117	1	1	0.0110284523734085	0.0192560279535703	1
"540"	"cMonocyte"	"ATP1B3"	-0.440595050370083	1	1	0.0133266152807759	0.020646868744864	1
"541"	"cMonocyte"	"ACTB"	0.272131082389814	1	1	0.015078791469541	0.0221155608219934	1
"542"	"cMonocyte"	"HSP90AA1"	0.276117664218632	1	1	0.03968553170046	0.0445449845617408	1
"543"	"cMonocyte"	"HIF1A"	0.260523143545564	1	1	0.0376373237865731	0.0426815012012684	1
"544"	"cMonocyte"	"NAMPT"	-0.273447889042974	1	1	0.0125184613336055	0.019956967343429	1
"545"	"cMonocyte"	"TEX14"	-0.28057353298908	1	1	0.0356777852768955	0.0408807956297761	1
"546"	"cMonocyte"	"CXCR4"	0.274349503915155	1	1	0.0103429418534489	0.0183503807077319	1
"547"	"cMonocyte"	"EREG"	-0.433454480007815	1	1	0.0125184613336055	0.019956967343429	1
"548"	"cMonocyte"	"MT2A"	-0.497760793247818	1	1	0.0191838285136309	0.0263777642062425	1
"549"	"cMonocyte"	"DOCK4"	-0.353461318146053	1	1	0.020347824066446	0.0266459600870127	1
"550"	"cMonocyte"	"ZNF331"	-0.260495310329332	1	1	0.0303025506496525	0.0358417265748577	1
"551"	"cMonocyte"	"SERF2"	0.256026962956794	1	1	0.0228571136603395	0.0285713920754243	1
"552"	"cMonocyte"	"SAMSN1"	-0.276776665744234	1	1	0.0303025506496525	0.0358417265748577	1
"553"	"cMonocyte"	"DGKI"	-0.367667701646966	1	1	0.0125184613336055	0.019956967343429	1
"554"	"cMonocyte"	"RPL8"	0.253084987466247	1	1	0.0303025506496525	0.0358417265748577	1
"555"	"cMonocyte"	"S100A9"	0.505810306317521	1	1	0.032013216065135	0.037462274118775	1
"556"	"cMonocyte"	"S100A12"	0.441675311813046	1	1	0.020347824066446	0.0266459600870127	1
"557"	"cMonocyte"	"RPL9"	0.266691403272354	1	1	0.0228571136603395	0.0285713920754243	1
"558"	"cMonocyte"	"PLEKHA7"	-0.254466361926267	1	1	0.0256242372887231	0.0313185122417727	1
"559"	"cMonocyte"	"GABARAP"	0.25889467138935	1	1	0.020347824066446	0.0266459600870127	1
"560"	"cMonocyte"	"PFKFB3"	-0.256865310848948	1	1	0.015078791469541	0.0221155608219934	1
"561"	"cMonocyte"	"S100A4"	0.322281505826873	1	1	0.0170255542928856	0.0243222204184079	1
"562"	"cMonocyte"	"PTPN1"	-0.266447485109286	1	1	0.0356777852768955	0.0408807956297761	1
"563"	"cMonocyte"	"HLA-DRB5"	0.357152001446913	1	1	0.0133266152807759	0.020646868744864	1
"564"	"cMonocyte"	"HSPA1A"	0.392341114488931	1	0.941176470588235	0.0117530253684533	0.019956967343429	1
"565"	"cMonocyte"	"TMSB4X"	0.404965534254301	1	1	0.0215714608190041	0.0279160081187112	1
"566"	"cMonocyte"	"MT-TQ"	-0.483476463264079	0.9375	1	0.0135848833899797	0.0207546829569135	1
"567"	"cMonocyte"	"MTND2P28"	-0.275715055365422	1	1	0.0125184613336055	0.019956967343429	1
"568"	"cMonocyte"	"ENSG00000227081"	-0.310843871453495	1	1	0.0180771589569931	0.0254934292983236	1
"569"	"cMonocyte"	"LINC-PINT"	-0.26007649503872	1	1	0.0125184613336055	0.019956967343429	1
"570"	"cMonocyte"	"ENSG00000234287"	-0.339758753280909	1	1	0.0103429418534489	0.0183503807077319	1
"571"	"cMonocyte"	"MIR4300HG"	-0.327442223183802	0.96875	1	0.0191838285136309	0.0263777642062425	1
"572"	"cMonocyte"	"RPL41P2"	-0.31231187775474	1	1	0.0228571136603395	0.0285713920754243	1
"573"	"cMonocyte"	"TXNIP"	0.25033676770029	1	1	0.0160268137696664	0.0231967041403067	1
"574"	"cMonocyte"	"ENSG00000268083"	-0.444940652160422	1	1	0.014179402050437	0.0213662222677817	1
"575"	"cMonocyte"	"MIR1244-2"	0.257743783606859	1	1	0.020347824066446	0.0266459600870127	1
"576"	"Lymphatic"	"DLC1"	-0.818878416444332	0.903225806451613	1	5.38989123163664e-06	0.00101170898747199	0.00148222008870008
"577"	"Lymphatic"	"CREB5"	-0.570842082623724	0.967741935483871	1	1.14594863345887e-05	0.00101170898747199	0.0031513587420119
"578"	"Lymphatic"	"ENSG00000227081"	-0.630259963317173	1	1	1.14594863345887e-05	0.00101170898747199	0.0031513587420119
"579"	"Lymphatic"	"DENND4A"	-0.549506611894759	1	1	1.47157670905017e-05	0.00101170898747199	0.00404683594988796
"580"	"Lymphatic"	"NAA15"	-0.283195349952399	0.806451612903226	1	1.93436057889653e-05	0.00106389831839309	0.00531949159196545
"581"	"Lymphatic"	"ARHGAP29"	0.459951317943763	1	0.941176470588235	2.69400954681924e-05	0.00119038532708864	0.0074085262537529
"582"	"Lymphatic"	"YWHAZ"	-0.347170698743192	0.967741935483871	1	3.03007174168017e-05	0.00119038532708864	0.00833269728962046
"583"	"Lymphatic"	"DLGAP2"	0.586678774545019	0.967741935483871	0.941176470588235	4.01334486898428e-05	0.00137469908355976	0.0110366983897068
"584"	"Lymphatic"	"CYTOR"	-0.598769996376277	0.967741935483871	1	5.3671950071705e-05	0.00137469908355976	0.0147597862697189
"585"	"Lymphatic"	"SOCS3"	-0.631401446923169	0.870967741935484	1	5.5246846396424e-05	0.00137469908355976	0.0151928827590166
"586"	"Lymphatic"	"CHRM3"	-0.273372587588911	0.483870967741935	0.882352941176471	5.55885379014076e-05	0.00137469908355976	0.0152868479228871
"587"	"Lymphatic"	"RBFOX2"	-0.490772380378564	1	1	5.99868691007895e-05	0.00137469908355976	0.0164963890027171
"588"	"Lymphatic"	"TIMP1"	0.527673530119015	1	1	6.69773982243154e-05	0.00141682957782206	0.0184187845116867
"589"	"Lymphatic"	"NAMPT"	-0.692240027503857	0.838709677419355	1	7.91152727951102e-05	0.00146086539812164	0.0217567000186553
"590"	"Lymphatic"	"FOXO1"	-0.654918196086336	0.903225806451613	1	7.96835671702713e-05	0.00146086539812164	0.0219129809718246
"591"	"Lymphatic"	"ABHD17B"	-0.432524079833836	0.903225806451613	1	0.000113799476310635	0.00195592849908904	0.0312948559854246
"592"	"Lymphatic"	"JUNB"	-0.698896966502931	0.967741935483871	1	0.000141017874446278	0.00201562029781968	0.0387799154727266
"593"	"Lymphatic"	"ENSG00000266903"	-0.338705590187718	0.903225806451613	0.941176470588235	0.000141326968643994	0.00201562029781968	0.0388649163770984
"594"	"Lymphatic"	"SNTB2"	-0.323094526302417	0.935483870967742	1	0.000148164528151254	0.00201562029781968	0.0407452452415948
"595"	"Lymphatic"	"ZFP36"	-0.743860039257656	0.967741935483871	1	0.000156259720769992	0.00201562029781968	0.0429714232117478
"596"	"Lymphatic"	"MMRN1"	0.510021087532295	1	1	0.000156259720769992	0.00201562029781968	0.0429714232117478
"597"	"Lymphatic"	"FAM155A"	0.469932614193624	0.903225806451613	0.823529411764706	0.000166372158247992	0.00201562029781968	0.0457523435181979
"598"	"Lymphatic"	"LINC02147"	0.549597971101734	1	0.941176470588235	0.000172993453331466	0.00201562029781968	0.0475731996661533
"599"	"Lymphatic"	"ARHGAP23"	-0.294213877471749	0.903225806451613	1	0.000175908680536991	0.00201562029781968	0.0483748871476724
"600"	"Lymphatic"	"SEMA4A"	-0.26918245374103	0.645161290322581	0.882352941176471	0.000196712839858417	0.00216048852065861	0.0540960309610647
"601"	"Lymphatic"	"RRP12"	-0.301499229034287	0.709677419354839	0.941176470588235	0.000204264369225905	0.00216048852065861	0.0561727015371239
"602"	"Lymphatic"	"CDKN1A"	-0.316366965426147	0.838709677419355	1	0.000225810138515463	0.0022932563142376	0.0620977880917523
"603"	"Lymphatic"	"SVIL"	-0.406865278661242	1	1	0.000233495188358737	0.0022932563142376	0.0642111767986527
"604"	"Lymphatic"	"YBX3"	-0.408774593316788	0.967741935483871	1	0.00025759770842497	0.00238889106090305	0.0708393698168667
"605"	"Lymphatic"	"MT-ATP6"	0.466361979814752	1	1	0.000283946562893851	0.00238889106090305	0.0780853047958091
"606"	"Lymphatic"	"FOSB"	-0.578554943184237	0.870967741935484	1	0.000291712470680427	0.00238889106090305	0.0802209294371173
"607"	"Lymphatic"	"ASXL1"	-0.567299756145939	0.935483870967742	1	0.000292712379689381	0.00238889106090305	0.0804959044145798
"608"	"Lymphatic"	"BCLAF1"	-0.271026886674968	0.838709677419355	0.941176470588235	0.000301249235608683	0.00238889106090305	0.0828435397923877
"609"	"Lymphatic"	"MT1E"	-0.617037077516614	0.838709677419355	0.941176470588235	0.000301249235608683	0.00238889106090305	0.0828435397923877
"610"	"Lymphatic"	"MIR4435-2HG"	-0.582753181570652	0.967741935483871	1	0.000312727557063672	0.00238889106090305	0.0860000781925097
"611"	"Lymphatic"	"SYN3"	0.548787592635942	0.967741935483871	1	0.000312727557063672	0.00238889106090305	0.0860000781925097
"612"	"Lymphatic"	"RPS28P7"	-0.690021335340962	0.967741935483871	1	0.000344139174049992	0.00255779115847967	0.0946382728637477
"613"	"Lymphatic"	"NEDD9"	-0.274128852808107	0.774193548387097	1	0.000367599776114559	0.00257613791141866	0.101089938431504
"614"	"Lymphatic"	"RFX3"	-0.385356102999362	0.870967741935484	1	0.00037388548041685	0.00257613791141866	0.102818507114634
"615"	"Lymphatic"	"INPP4B"	-0.304861933835712	0.903225806451613	1	0.000374710968933623	0.00257613791141866	0.103045516456746
"616"	"Lymphatic"	"ENSG00000234287"	-0.594531225620319	1	1	0.000415720151836634	0.00278836687207498	0.114323041755074
"617"	"Lymphatic"	"C4orf48"	0.267150743020182	1	1	0.000456359805233316	0.00298807015331338	0.125498946439162
"618"	"Lymphatic"	"PRKG1"	-0.556742869279547	0.967741935483871	1	0.000500572298428152	0.0031026107633395	0.137657382067742
"619"	"Lymphatic"	"RTN4"	-0.489041832350877	0.903225806451613	1	0.0005184362327043	0.0031026107633395	0.142569963993683
"620"	"Lymphatic"	"NTS"	0.611066779405584	0.967741935483871	0.882352941176471	0.0005184362327043	0.0031026107633395	0.142569963993683
"621"	"Lymphatic"	"CBLB"	-0.519755556407599	0.935483870967742	1	0.000518982164049516	0.0031026107633395	0.142720095113617
"622"	"Lymphatic"	"MBNL1"	0.342057591508734	1	1	0.000548634468677828	0.00314321831013339	0.150874478886403
"623"	"Lymphatic"	"DDX21"	-0.350941206162214	0.967741935483871	1	0.000548634468677828	0.00314321831013339	0.150874478886403
"624"	"Lymphatic"	"RAI14"	0.313840608425718	0.967741935483871	1	0.000600840714171724	0.00327955971979178	0.165231196397224
"625"	"Lymphatic"	"CASP17P"	0.345310724963187	0.967741935483871	1	0.000600840714171724	0.00327955971979178	0.165231196397224
"626"	"Lymphatic"	"NUP98"	-0.315614099150817	0.903225806451613	1	0.000608209257125021	0.00327955971979178	0.167257545709381
"627"	"Lymphatic"	"OSBPL10"	-0.29086912525095	0.838709677419355	1	0.000708472330636131	0.00374672867163338	0.194829890924936
"628"	"Lymphatic"	"SNTG2"	0.484360525940275	1	0.941176470588235	0.000785564547292681	0.00407604246236769	0.216030250505487
"629"	"Lymphatic"	"PLEKHG1"	-0.448700777115402	0.967741935483871	1	0.000857691464734105	0.00436787320003479	0.235865152801879
"630"	"Lymphatic"	"RORA-AS1"	-0.295857423448142	0.870967741935484	1	0.000898012298784941	0.00449006149392471	0.246953382165859
"631"	"Lymphatic"	"CRIP1"	0.570285345701084	1	1	0.000935742633593949	0.00459516471854172	0.257329224238336
"632"	"Lymphatic"	"RGS16"	-0.375095070243381	0.806451612903226	1	0.000962206578027612	0.00464222471855427	0.264606808957593
"633"	"Lymphatic"	"RALY"	-0.26219995987572	0.935483870967742	1	0.00105011150175811	0.00497897694799104	0.28878066298348
"634"	"Lymphatic"	"ENSG00000223786"	0.504260980316593	0.967741935483871	0.823529411764706	0.00108784208879756	0.0050101393988592	0.299156574419329
"635"	"Lymphatic"	"CCSER1"	-0.580607447512181	1	1	0.00111134001211059	0.0050101393988592	0.305618503330411
"636"	"Lymphatic"	"ENSG00000266865"	-0.54577694600633	1	1	0.00111134001211059	0.0050101393988592	0.305618503330411
"637"	"Lymphatic"	"STAG2"	-0.253070288077665	0.935483870967742	0.941176470588235	0.00113211804419085	0.00501218598995464	0.311332462152485
"638"	"Lymphatic"	"AKAP12"	-0.549774484950699	1	1	0.00120981222028434	0.00501218598995464	0.332698360578192
"639"	"Lymphatic"	"LMNA"	-0.458708115916572	0.967741935483871	1	0.00120981222028434	0.00501218598995464	0.332698360578192
"640"	"Lymphatic"	"RFX2"	-0.563743536442172	0.838709677419355	1	0.00121515531110586	0.00501218598995464	0.334167710554112
"641"	"Lymphatic"	"USP9X"	-0.276945639542644	0.838709677419355	1	0.00121515531110586	0.00501218598995464	0.334167710554112
"642"	"Lymphatic"	"ELOC"	-0.322437831502685	0.903225806451613	1	0.00122115076846168	0.00501218598995464	0.335816461326961
"643"	"Lymphatic"	"EXOC6"	0.335737954902077	0.935483870967742	1	0.00142019517351045	0.00574343636346136	0.390553672715373
"644"	"Lymphatic"	"COLEC11"	-0.279998054682475	0.774193548387097	1	0.00150510056874243	0.00599858922324882	0.413902656404169
"645"	"Lymphatic"	"RPL13AP25"	-0.48159900475658	0.935483870967742	1	0.00152986833806018	0.00601019704237927	0.420713792966549
"646"	"Lymphatic"	"MAFF"	-0.32182060829972	0.903225806451613	0.941176470588235	0.0015833849002326	0.00613282883892908	0.435430847563964
"647"	"Lymphatic"	"IQCJ-SCHIP1"	-0.290920899848554	0.870967741935484	1	0.00164296732431566	0.0062752224192612	0.451816014186806
"648"	"Lymphatic"	"MIR4300HG"	-0.689530142601254	0.806451612903226	1	0.00175563131097301	0.00661367959613119	0.482798610517577
"649"	"Lymphatic"	"LYVE1"	0.444718935935904	0.935483870967742	0.941176470588235	0.00190576735666936	0.00704481680628787	0.524086023084075
"650"	"Lymphatic"	"CD9"	0.47551633844877	1	1	0.00198371461710949	0.00704481680628787	0.545521519705109
"651"	"Lymphatic"	"PLSCR4"	0.304053902244049	0.967741935483871	1	0.00198371461710949	0.00704481680628787	0.545521519705109
"652"	"Lymphatic"	"ASAP1"	-0.548289272421788	0.967741935483871	1	0.00198371461710949	0.00704481680628787	0.545521519705109
"653"	"Lymphatic"	"TTLL5"	-0.264932535414443	0.838709677419355	1	0.00204019324198057	0.00704481680628787	0.561053141544658
"654"	"Lymphatic"	"SNX9"	-0.316936636972321	0.870967741935484	1	0.00204594519691086	0.00704481680628787	0.562634929150487
"655"	"Lymphatic"	"NPAS3"	-0.288308737139945	0.903225806451613	1	0.00204940125273829	0.00704481680628787	0.563585344503029
"656"	"Lymphatic"	"KANK3"	0.291864422061971	0.967741935483871	0.941176470588235	0.0021266643563446	0.00720673625355606	0.584832697994766
"657"	"Lymphatic"	"SPTBN1"	0.347912977209334	1	1	0.00214891771924217	0.00720673625355606	0.590952372791597
"658"	"Lymphatic"	"ETV6"	-0.328472784906131	0.935483870967742	1	0.00220474095944203	0.00730486462465732	0.606303763846557
"659"	"Lymphatic"	"MT-ND5"	0.395883693813359	1	1	0.00232630257763744	0.0075262730452976	0.639733208850296
"660"	"Lymphatic"	"MT-ND4L"	0.285798672331686	1	1	0.00232630257763744	0.0075262730452976	0.639733208850296
"661"	"Lymphatic"	"PDE1A"	0.33473269135817	0.935483870967742	0.941176470588235	0.00236688391811917	0.00756852415677643	0.650893077482773
"662"	"Lymphatic"	"RPL17P36"	-0.253069570877928	0.741935483870968	0.941176470588235	0.00246300801300508	0.00777342604695835	0.677327203576398
"663"	"Lymphatic"	"DDX5"	-0.382544194664269	0.967741935483871	1	0.00251663915776925	0.00777342604695835	0.692075768386544
"664"	"Lymphatic"	"CISD1"	0.253793441974911	1	1	0.00251663915776925	0.00777342604695835	0.692075768386544
"665"	"Lymphatic"	"EFEMP1"	0.381939097037783	0.935483870967742	1	0.00254403034264092	0.00777342604695835	0.699608344226252
"666"	"Lymphatic"	"AAK1"	0.276672402792535	0.967741935483871	0.823529411764706	0.00262963883357744	0.00794671076081094	0.723150679233796
"667"	"Lymphatic"	"DGKI"	-0.563986588606471	0.967741935483871	1	0.0027207354185108	0.00797048611783953	0.748202240090471
"668"	"Lymphatic"	"JMJD1C"	-0.359993834860341	1	1	0.0027207354185108	0.00797048611783953	0.748202240090471
"669"	"Lymphatic"	"GMDS-DT"	0.260436843921416	0.935483870967742	0.882352941176471	0.00272445707300697	0.00797048611783953	0.749225695076916
"670"	"Lymphatic"	"MDFIC"	0.306527817930872	0.967741935483871	0.823529411764706	0.00282238931249596	0.00816511296031355	0.776157060936389
"671"	"Lymphatic"	"MGP"	0.395148650886583	0.903225806451613	0.764705882352941	0.00288822695869221	0.00816511296031355	0.794262413640356
"672"	"Lymphatic"	"PELI1"	-0.414098023252174	0.935483870967742	1	0.0029304627064402	0.00816511296031355	0.805877244271055
"673"	"Lymphatic"	"ARMC9"	-0.449308133541407	0.967741935483871	1	0.00293944066571288	0.00816511296031355	0.808346183071042
"674"	"Lymphatic"	"MT-ATP8"	0.336200071774309	0.967741935483871	1	0.00293944066571288	0.00816511296031355	0.808346183071042
"675"	"Lymphatic"	"MYADM"	-0.257817811151244	0.903225806451613	0.941176470588235	0.00302796004727947	0.00823351248257913	0.832689013001854
