source_corpus	paper_id	paper_key	relation	relation_label	marker_scope	marker_scope_label	n_profiles_with_comparison	paper_n_profiles	local_marker_lb_log2	atlas_marker_lb_log2	marker_lb_gap_log2	median_observed_union_recall	median_expected_union_recall	median_union_recall_lift	median_observed_mean_profile_recall	median_expected_mean_profile_recall	median_mean_profile_recall_lift
biorxiv	eda68d46-7b76-1014-b9f8-bf62f9afae8d	biorxiv:eda68d46-7b76-1014-b9f8-bf62f9afae8d	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	6	7	3	12	9	0.5416666666666666	0.1471393393027427	1.2025127597209524	0.005232147503810267	0.0015325956937799045	4.671863842636676
hca	0003_10.3389_fimmu.2021.645988_480a5ea7f6	hca:0003_10.3389_fimmu.2021.645988_480a5ea7f6	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	7	3	12	9	0.25	0.2342193024194579	1.1938617586124975	0.021621621621621623	0.0027611642743221696	5.648648648648648
biorxiv	9a5466f2-6c88-1014-bd5d-ff8513618027	biorxiv:9a5466f2-6c88-1014-bd5d-ff8513618027	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	4	2	12	10	0.3333333333333333	0.28136763265318004	1.1846896893936885	0.1016949152542373	0.005875908774026491	17.307095662166045
biorxiv	72d8cdf5-6fa5-1014-b805-ea9c7c557043	biorxiv:72d8cdf5-6fa5-1014-b805-ea9c7c557043	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	3	2	12	10	0.8333333333333334	0.7041841722142276	1.1834025333358613	0.03300330033003301	0.007118677817602548	4.636155923284638
hca	0095_10.1101_2021.09.16.460628_23a839e09f	hca:0095_10.1101_2021.09.16.460628_23a839e09f	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	9	4	12	8	1.0	0.6393419844172252	1.1822900733139838	0.08085808580858085	0.00997406742469579	8.484221215435086
hca	0365_10.3389_fendo.2022.874915_81de77d539	hca:0365_10.3389_fendo.2022.874915_81de77d539	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	9	4	12	8	1.0	0.847284736786961	1.1802407816198361	0.11711711711711711	0.010472770795930581	6.972347949080621
hca	0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	hca:0180_10.1016_j.immuni.2019.11.014_dd3bbb9bc1	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	3	2	12	10	1.0	0.7761939651833298	1.1724696776293195	0.047244094488188976	0.008885902031063321	5.272440944881889
biorxiv	8e460cfc-7020-1014-9694-e5bf39316223	biorxiv:8e460cfc-7020-1014-9694-e5bf39316223	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	1.0	0.8530266944832334	1.1722962557529382	0.08235294117647059	0.008756218905472636	9.405080213903744
hca	0191_10.1126_sciimmunol.abh3768_bc0f7a7105	hca:0191_10.1126_sciimmunol.abh3768_bc0f7a7105	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	5	3	12	9	0.125	0.17165952058113848	1.1650970439793684	0.001388888888888889	0.002390914524805738	1.487111111111111
biorxiv	2696a317-6c07-1014-9562-d326b0aa508e	biorxiv:2696a317-6c07-1014-9562-d326b0aa508e	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	4	2	12	10	1.0	0.862126564996728	1.1625939028102659	0.0625	0.009650433223782492	6.4802676916272155
hca	0501_10.1126_sciimmunol.abb8786_1f1edec8bd	hca:0501_10.1126_sciimmunol.abb8786_1f1edec8bd	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	8	3	12	9	0.9285714285714286	0.6832311067860594	1.1624378081766111	0.01075268817204301	0.006409982479381223	2.9955197132616487
hca	0264_10.1186_s13059-022-02677-z_ec9d743757	hca:0264_10.1186_s13059-022-02677-z_ec9d743757	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	11	15	4	12	8	1.0	0.8134337241667239	1.1620617738574726	0.07549504950495049	0.008842925659472423	6.627670661803022
hca	0502_10.1016_j.xcrm.2024.101556_a84a219a11	hca:0502_10.1016_j.xcrm.2024.101556_a84a219a11	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	14	4	12	8	0.3333333333333333	0.28738980781696566	1.1598648395548823	0.03355704697986577	0.003895714713814804	8.613835828600928
hca	0223_10.1126_science.abo7257_14645ac97f	hca:0223_10.1126_science.abo7257_14645ac97f	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	9	4	12	8	0.3333333333333333	0.28920482210706594	1.152585668886014	0.0132013201320132	0.002094554159186116	6.302687411598303
biorxiv	558bd04f-7a31-1014-843e-87e03b8b4f81	biorxiv:558bd04f-7a31-1014-843e-87e03b8b4f81	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.5	0.43624830813032944	1.1461362501161259	0.011926192619261927	0.004552238805970149	2.619852149149341
hca	0137_10.1084_jem.20221350_7ac74dedfd	hca:0137_10.1084_jem.20221350_7ac74dedfd	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	1.0	0.8742081533603098	1.1438923283387	0.1342281879194631	0.014626865671641792	9.176825092453088
biorxiv	03092aac-75a4-1014-b9cc-d44d468fbd97	biorxiv:03092aac-75a4-1014-b9cc-d44d468fbd97	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	8	11	4	12	8	1.0	0.8204863098111901	1.1386338091035637	0.05776858948500739	0.009980039920159679	6.006650426737492
hca	0123_10.1371_journal.pone.0267704_5a8157f0f3	hca:0123_10.1371_journal.pone.0267704_5a8157f0f3	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	14	4	12	8	1.0	0.810212720393382	1.134328322516207	0.05946790331207033	0.010678253920687244	6.941619976882473
hca	0151_10.1038_s41586-022-04718-w_1bf3167cbc	hca:0151_10.1038_s41586-022-04718-w_1bf3167cbc	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	7	3	12	9	1.0	0.8821094314474247	1.133750189299695	0.05708661417322835	0.00882177033492823	6.491881618245995
biorxiv	ab05f819-6c04-1014-81aa-9646e853264a	biorxiv:ab05f819-6c04-1014-81aa-9646e853264a	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	10	4	12	8	1.0	0.551590889568985	1.1291594577810105	0.06324110671936758	0.009278659084106555	6.288349331827592
hca	0185_10.1038_s41598-019-45842-4_2aeb7a4d45	hca:0185_10.1038_s41598-019-45842-4_2aeb7a4d45	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.9	0.798936844121483	1.126497052454311	0.09261744966442953	0.013432835820895522	6.894854586129754
hca	0099_10.1126_sciimmunol.abl9165_5f9974d5f2	hca:0099_10.1126_sciimmunol.abl9165_5f9974d5f2	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	19	5	12	7	1.0	0.8977362529833168	1.1139129078020908	0.060784313725490195	0.00930372148859544	6.533333333333332
biorxiv	1e500b21-6c04-1014-adde-c104b14bbdad	biorxiv:1e500b21-6c04-1014-adde-c104b14bbdad	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	4	2	12	10	1.0	0.900278150027845	1.111421244383699	0.07316272965879264	0.013046509311821532	5.641509944130998
hca	0086_10.1186_s13059-018-1603-1_27b7304530	hca:0086_10.1186_s13059-018-1603-1_27b7304530	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.6666666666666666	0.6015218188534536	1.1083000579054374	0.04967320261437908	0.006069651741293532	8.183863709418192
biorxiv	1fa7b83f-6da7-1014-a69d-d257852e8dd1	biorxiv:1fa7b83f-6da7-1014-a69d-d257852e8dd1	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	3	2	12	10	1.0	0.9073552372075587	1.1061854427033935	0.09891732283464566	0.011698526483472721	8.6523910566374
hca	0515_10.1084_jem.20201189_d8d9a9e257	hca:0515_10.1084_jem.20201189_d8d9a9e257	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	5	3	12	9	0.7125	0.7093479701277976	1.1024805839708838	0.03700592885375494	0.008954722056186491	3.9713648048796646
biorxiv	ba2fe3cc-7145-1014-8950-ece91a9c7114	biorxiv:ba2fe3cc-7145-1014-8950-ece91a9c7114	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	1.0	0.9136548772989771	1.0945051844480747	0.08235294117647057	0.009651741293532337	8.53244390539721
hca	0405_10.1016_j.ccell.2021.03.007_50f32173d6	hca:0405_10.1016_j.ccell.2021.03.007_50f32173d6	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	12	4	12	8	1.0	0.9189355845941147	1.0928748142588605	0.11660079051383399	0.01382649495857043	8.342008877685847
biorxiv	9ca649fd-6cf8-1014-8427-cac0001a663e	biorxiv:9ca649fd-6cf8-1014-8427-cac0001a663e	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	1.0	0.9186593648791236	1.0885427594063433	0.0980392156862745	0.01572139303482587	6.236038719285181
hca	0355_10.3389_fgene.2021.745483_5f4326fce7	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	5	3	12	9	0.5	0.4605901959944007	1.0855637057591179	0.0429042904290429	0.006923689978083282	6.196737659377449
biorxiv	396ad855-6e2e-1014-85f5-9bd33dea0f81	biorxiv:396ad855-6e2e-1014-85f5-9bd33dea0f81	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	3	2	12	10	0.7142857142857143	0.6583008268098277	1.0850445346502045	0.06162464985994397	0.008363201911589008	7.112539492319424
hca	0169_10.1038_s41586-022-04541-3_a47d9e6ca0	hca:0169_10.1038_s41586-022-04541-3_a47d9e6ca0	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	1.0	0.9246937785042882	1.0814390917796821	0.1476510067114094	0.019402985074626868	7.609705730511099
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	11	4	12	8	1.0	0.8906910323120607	1.077377972222937	0.057	0.010479041916167664	5.390877192982456
hca	0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	7	14	4	12	8	1.0	0.7858611097706533	1.0759299538691687	0.04251012145748988	0.008540605334132454	5.781930693069307
biorxiv	de5904ff-71b0-1014-b1f7-fe7935302eab	biorxiv:de5904ff-71b0-1014-b1f7-fe7935302eab	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.9090909090909091	0.8485904622248687	1.0712952237377473	0.045989304812834225	0.01039348710990502	4.424819536169559
hca	0383_10.1126_sciadv.aaw3851_fd6802ffee	hca:0383_10.1126_sciadv.aaw3851_fd6802ffee	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	5	3	12	9	0.6666666666666666	0.6257465716720395	1.0653940378535127	0.05145413870246084	0.009563658099222952	5.380173378076062
hca	0340_10.1038_s41467-020-16164-1_15fae00c00	hca:0340_10.1038_s41467-020-16164-1_15fae00c00	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	3	2	12	10	0.8	0.7538491771989203	1.0612202336978898	0.025742574257425745	0.008183990442054959	3.145479511454795
hca	0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	9	29	5	12	7	0.5	0.43594664023759505	1.0611987507771028	0.03187250996015936	0.005318081477021875	4.321652166842833
hca	0140_10.1101_2021.03.01.21252411_572fc1288d	hca:0140_10.1101_2021.03.01.21252411_572fc1288d	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	5	3	12	9	1.0	0.9455192429899955	1.0576199346696755	0.08830845771144279	0.015017931858936042	5.872083197920051
hca	0318_10.1158_1078-0432.ccr-19-0148_d4eb569329	hca:0318_10.1158_1078-0432.ccr-19-0148_d4eb569329	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	1.0	0.946009068018708	1.0570723197129273	0.07189542483660132	0.013980099502487561	5.1426976484544005
hca	0098_10.1038_s41586-020-03148-w_f50cb505c0	hca:0098_10.1038_s41586-020-03148-w_f50cb505c0	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	2	1	12	11	1.0	0.9467821071386145	1.0562092296211867	0.09542483660130718	0.013635911217278788	6.998053527980536
biorxiv	9e5c18fc-76e5-1014-9f81-96148d260e0f	biorxiv:9e5c18fc-76e5-1014-9f81-96148d260e0f	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	4	2	12	10	1.0	0.9468661761455953	1.0561154524187317	0.09542483660130718	0.013644059356637784	6.993874338056391
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	10	4	12	8	1.0	0.9473971212163668	1.055557294528212	0.06856955380577429	0.012795570188566297	5.351986636075415
biorxiv	ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	biorxiv:ae5f009e-6d7a-1014-8ed6-cd1c0d2e0ada	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	5	3	12	9	0.5833333333333333	0.48971284985207475	1.0554555896460664	0.011454183266932271	0.00400976290097629	3.736629240613304
biorxiv	8060bfa3-6d4f-1014-b2ea-be74caad434f	biorxiv:8060bfa3-6d4f-1014-b2ea-be74caad434f	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	1.0	0.9480711038387016	1.05477320841342	0.10098039215686275	0.012611940298507464	8.006729318946514
hca	0219_10.1016_j.cell.2020.06.026_35457f0d2b	hca:0219_10.1016_j.cell.2020.06.026_35457f0d2b	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.9090909090909091	0.8656988473621264	1.0501237374417243	0.06595365418894832	0.010474898236092265	6.296352737986387
hca	0161_10.1681_asn.2020030326_bf5d42b566	hca:0161_10.1681_asn.2020030326_bf5d42b566	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	5	3	12	9	0.6666666666666667	0.5705191943957421	1.0457383142183514	0.05326223214635484	0.007309723052400877	5.13289831770428
biorxiv	611722dd-8008-1014-b70e-fa0b81b0ac37	biorxiv:611722dd-8008-1014-b70e-fa0b81b0ac37	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	6	3	12	9	0.8	0.7652029609583353	1.0454742608393532	0.05275590551181102	0.01022421524663677	5.159897775935903
biorxiv	750a2ba6-6eaa-1014-b156-e23e824a62e0	biorxiv:750a2ba6-6eaa-1014-b156-e23e824a62e0	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	3	2	12	10	1.0	0.9578282921951262	1.044031656116337	0.08228346456692914	0.01359020310633214	6.204981520167122
hca	0357_10.1126_science.abf1970_a409ac73f2	hca:0357_10.1126_science.abf1970_a409ac73f2	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	3	2	12	10	1.0	0.9601046773926906	1.0417863474131177	0.10039370078740158	0.014262246117084827	7.031366556154165
biorxiv	380e1251-6c2c-1014-8b2d-a217f3491f5e	biorxiv:380e1251-6c2c-1014-8b2d-a217f3491f5e	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	4	2	12	10	1.0	0.9622105045553211	1.0392736259537543	0.10119047619047619	0.01568568867642665	6.4511337868480725
hca	0193_10.15252_emmm.202012871_3b35c5fb8f	hca:0193_10.15252_emmm.202012871_3b35c5fb8f	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	3	2	12	10	0.3333333333333333	0.3216756360189544	1.0362405355240893	0.021252796420581654	0.003783353245718838	5.617449664429529
biorxiv	e3312584-7421-1014-b0a7-823d4471ccf1	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	8	3	12	9	1.0	0.965185194068504	1.0361404151194065	0.11352358765288294	0.01664672449895304	6.830288529647877
hca	0039_10.1016_j.isci.2021.102405_1f6d3fbc60	hca:0039_10.1016_j.isci.2021.102405_1f6d3fbc60	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	9	4	12	8	0.375	0.35709409245827417	1.0349224280847606	0.04610655737704918	0.005161579892280072	7.271023343793074
hca	0491_10.1016_j.celrep.2018.09.006_befb59b9fa	hca:0491_10.1016_j.celrep.2018.09.006_befb59b9fa	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	12	4	12	8	0.8333333333333334	0.8067163807123229	1.0329941888591725	0.05620915032679738	0.01143056803434162	4.917441561777548
hca	0201_10.1038_s41467-019-13382-0_3e98068ead	hca:0201_10.1038_s41467-019-13382-0_3e98068ead	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	7	3	12	9	0.3333333333333333	0.32591479144729535	1.0227622129486493	0.011337868480725622	0.0030901116427432215	3.6690805354399822
hca	0354_10.1172_jci128475_002a5124c6	hca:0354_10.1172_jci128475_002a5124c6	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	1.0	0.9792805662434856	1.0211578116330788	0.13071895424836602	0.016318407960199007	8.010521281683404
hca	0142_10.1016_j.immuni.2023.01.032_b86bd8b65d	hca:0142_10.1016_j.immuni.2023.01.032_b86bd8b65d	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	4	2	12	10	1.0	0.9889971990560902	1.0111252094084908	0.1450980392156863	0.018225276366895728	7.961362905818065
hca	0350_10.1038_s41421-020-0157-z_3083f6da26	hca:0350_10.1038_s41421-020-0157-z_3083f6da26	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	26	5	12	7	0.6	0.4372187264061355	1.0086921237738116	0.00963718820861678	0.004143692564745196	2.654054916985951
hca	0379_10.1038_s41698-022-00300-9_7bb9a273c6	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	6	3	12	9	0.8333333333333333	0.8221552321399039	1.0080615820946255	0.07374338624338624	0.010039860488290982	5.8761528326745704
biorxiv	5200cce7-72d7-1014-98f6-994ae061fa4b	biorxiv:5200cce7-72d7-1014-98f6-994ae061fa4b	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	3	2	12	10	0.6666666666666666	0.6616868262190914	1.0075259779252828	0.08745874587458745	0.010951812027080843	7.985778577857786
biorxiv	c07140e5-7138-1014-aa16-8cb2f542cef3	biorxiv:c07140e5-7138-1014-aa16-8cb2f542cef3	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	2	1	12	11	0.55	0.5473557424247067	1.0048309670847329	0.016666666666666666	0.005255300089578979	3.171401515151515
hca	0343_10.1038_s41597-019-0351-8_0cf4fb36a1	hca:0343_10.1038_s41597-019-0351-8_0cf4fb36a1	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	3	2	12	10	1.0	0.995429197272301	1.0045917908980608	0.12941176470588237	0.02090800477897252	6.189579831932774
hca	0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	9	4	12	8	0.8	0.8021573012689232	0.9973106256522125	0.039603960396039604	0.011071214841412328	3.5772009633395774
biorxiv	c704e998-6f4b-1014-8cb1-c3d28b577fb8	biorxiv:c704e998-6f4b-1014-8cb1-c3d28b577fb8	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.6666666666666666	0.6863774027071222	0.9712829473075381	0.016260162601626015	0.011144278606965175	1.4590592334494772
biorxiv	a0900ed8-7609-1014-846c-dd411913591f	biorxiv:a0900ed8-7609-1014-846c-dd411913591f	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	6	3	12	9	0.75	0.7605982832989753	0.9647947918782656	0.11813949324021847	0.01210762331838565	9.544846350513822
hca	0078_10.1038_s41586-021-03570-8_93e4f0be8b	hca:0078_10.1038_s41586-021-03570-8_93e4f0be8b	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	4	2	12	10	0.5	0.34695859198917645	0.9573893743336342	0.009121061359867328	0.0025893835275370976	2.1805851693911396
hca	0060_10.3389_fcell.2022.872688_ac00c45d48	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	8	12	4	12	8	0.14285714285714285	0.2808025296900605	0.9502784176988022	0.0016831056747023132	0.002964959568733154	1.8690083465818759
hca	0144_10.1016_j.ebiom.2025.106036_833fbd27b6	hca:0144_10.1016_j.ebiom.2025.106036_833fbd27b6	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.75	0.7962973029701259	0.9418592744224542	0.061764705882352944	0.010671641791044777	5.7877416700946105
hca	0275_10.1016_j.cell.2020.08.001_8e5789b307	hca:0275_10.1016_j.cell.2020.08.001_8e5789b307	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	7	3	12	9	0.6666666666666666	0.7085698531859199	0.9408623068976963	0.0165016501650165	0.006578947368421052	2.508250825082508
hca	0470_10.21203_rs.3.rs-2402606_v1_8de4ac8813	hca:0470_10.21203_rs.3.rs-2402606_v1_8de4ac8813	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.5	0.5333193123766302	0.9375246468609033	0.025167785234899327	0.0072388059701492535	3.4767868262644432
hca	0362_10.1038_s41591-019-0733-7_d499f1b21b	hca:0362_10.1038_s41591-019-0733-7_d499f1b21b	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	4	2	12	10	0.41666666666666663	0.4571536708452622	0.9252850175076873	0.029691601049868763	0.006660193207847824	4.066637154805409
hca	0198_10.1038_s41467-021-27619-4_12529026b3	hca:0198_10.1038_s41467-021-27619-4_12529026b3	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	3	5	3	12	9	0.6666666666666666	0.5119424497067501	0.9131411136961746	0.0130718954248366	0.0074716078900179325	1.426257459505541
biorxiv	5daa9342-6d02-1014-8cb5-fa421631d820	biorxiv:5daa9342-6d02-1014-8cb5-fa421631d820	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	3	2	12	10	0.375	0.42112831399842654	0.8904649427143507	0.0446078431372549	0.0060110513739546	7.4209718670076725
biorxiv	1c7188d4-6df9-1014-ac27-b7cf1f27940e	biorxiv:1c7188d4-6df9-1014-ac27-b7cf1f27940e	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	6	3	12	9	0.125	0.14140656421139144	0.8839759363160472	0.0012437810945273632	0.0020926756352765323	0.5943496801705757
hca	0453_10.1038_s41586-022-05060-x_14fb298894	hca:0453_10.1038_s41586-022-05060-x_14fb298894	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	6	3	12	9	0.41666666666666663	0.48495545440577315	0.8505083468392425	0.020945467029924468	0.00759840558046836	2.7489765373258503
hca	0107_10.1101_2022.10.24.513487_4d505f4f68	hca:0107_10.1101_2022.10.24.513487_4d505f4f68	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.3333333333333333	0.3970408196000797	0.8395442404866182	0.0027100271002710027	0.004776119402985075	0.5674119241192412
biorxiv	de6d33dd-734f-1014-a302-e21bedf0ba65	biorxiv:de6d33dd-734f-1014-a302-e21bedf0ba65	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	3	2	12	10	0.6666666666666666	0.7519165099626207	0.8375320692462982	0.03851706036745407	0.010045798486658701	3.6491620762070625
biorxiv	2351d19e-6c56-1014-8708-9339c5f1215f	biorxiv:2351d19e-6c56-1014-8708-9339c5f1215f	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.14285714285714285	0.17845040196959852	0.8005425669003566	0.0005602240896358543	0.0008955223880597015	0.6255835667600373
hca	0082_10.1016_j.cell.2020.08.013_e864ee2cef	hca:0082_10.1016_j.cell.2020.08.013_e864ee2cef	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	12	4	12	8	0.3333333333333333	0.32946869677583424	0.719527420098589	0.02364864864864865	0.006326744534291704	2.1934121621621623
hca	0125_10.1016_j.celrep.2023.111994_fd20125b65	hca:0125_10.1016_j.celrep.2023.111994_fd20125b65	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	4	2	12	10	0.19642857142857142	0.2900043885655319	0.6866277374315414	0.003499034749034749	0.0033025310512612574	1.0734635667562498
biorxiv	e91c125a-709d-1014-bc43-9d192767cd15	biorxiv:e91c125a-709d-1014-bc43-9d192767cd15	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	4	2	12	10	0.08333333333333333	0.12483089388465794	0.6675697877348551	0.0005592841163310962	0.0009710188228264117	0.5759765961108243
hca	0011_10.1038_s41413-021-00163-z_07f1a1af96	hca:0011_10.1038_s41413-021-00163-z_07f1a1af96	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	17	5	12	7	0.5	0.534825403981722	0.6281279094463887	0.04842342342342342	0.008698260347930413	3.186388691322902
hca	0290_10.1101_235499_566cff6e3c	hca:0290_10.1101_235499_566cff6e3c	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	29	5	12	7	0.4166666666666667	0.429818192452291	0.5410473721545499	0.03009259259259259	0.008579169175195665	4.302602142941247
biorxiv	41a5df78-7c74-1014-a3a2-9b6aef50b1e5	biorxiv:41a5df78-7c74-1014-a3a2-9b6aef50b1e5	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	2	1	12	11	0.2	0.37102488973409153	0.5390473942148121	0.02666666666666667	0.004478948939982084	5.953777777777778
biorxiv	39623bbc-6d42-1014-9e37-a92d75e9c8ca	biorxiv:39623bbc-6d42-1014-9e37-a92d75e9c8ca	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	6	3	12	9	0.5	0.7603310239523035	0.5083080089630745	0.03986928104575163	0.011783756851021426	2.3673860076575006
biorxiv	bb90a40e-70a1-1014-887a-db6e99ca95cb	biorxiv:bb90a40e-70a1-1014-887a-db6e99ca95cb	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	6	12	4	12	8	0.125	0.15262501431440884	0.502551573242413	0.0011857707509881424	0.0007786762503743637	0.6675329868052778
biorxiv	dd32f357-70c5-1014-bad0-ccf1b5b647f4	biorxiv:dd32f357-70c5-1014-bad0-ccf1b5b647f4	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	7	3	12	9	0.3333333333333333	0.6762085316996971	0.4929445839665419	0.02805280528052805	0.006778309409888358	4.138613861386138
biorxiv	9aa22010-6e01-1014-bc26-9535140d955f	biorxiv:9aa22010-6e01-1014-bc26-9535140d955f	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	4	13	4	12	8	0.16666666666666666	0.25400995531829423	0.48024206920393175	0.002066115702479339	0.002646295186738566	0.725967812092214
