source_corpus	paper_id	paper_key	relation	relation_label	marker_scope	marker_scope_label	n_profiles_with_comparison	paper_n_profiles	local_marker_lb_log2	atlas_marker_lb_log2	marker_lb_gap_log2	median_observed_union_recall	median_expected_union_recall	median_union_recall_lift	median_observed_mean_profile_recall	median_expected_mean_profile_recall	median_mean_profile_recall_lift
biorxiv	ba2fe3cc-7145-1014-8950-ece91a9c7114	biorxiv:ba2fe3cc-7145-1014-8950-ece91a9c7114	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	1	0.913654877299	1.09450518445	0.0823529411765	0.00965174129353	8.5324439054
hca	0405_10.1016_j.ccell.2021.03.007_50f32173d6	hca:0405_10.1016_j.ccell.2021.03.007_50f32173d6	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	12	4	12	8	1	0.918935584594	1.09287481426	0.116600790514	0.0138264949586	8.34200887769
biorxiv	9ca649fd-6cf8-1014-8427-cac0001a663e	biorxiv:9ca649fd-6cf8-1014-8427-cac0001a663e	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	1	0.918659364879	1.08854275941	0.0980392156863	0.0157213930348	6.23603871929
hca	0355_10.3389_fgene.2021.745483_5f4326fce7	hca:0355_10.3389_fgene.2021.745483_5f4326fce7	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	5	3	12	9	0.5	0.46008391716	1.08675826594	0.0371287128713	0.00672444710102	5.52145214521
hca	0366_10.1038_s41467-021-22164-6_097f05776f	hca:0366_10.1038_s41467-021-22164-6_097f05776f	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	20	5	12	7	1	0.920398547817	1.08648585156	0.0677290836653	0.0125838086661	6.46628218006
biorxiv	396ad855-6e2e-1014-85f5-9bd33dea0f81	biorxiv:396ad855-6e2e-1014-85f5-9bd33dea0f81	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	3	2	12	10	0.714285714286	0.65830082681	1.08504453465	0.0616246498599	0.00836320191159	7.11253949232
hca	0169_10.1038_s41586-022-04541-3_a47d9e6ca0	hca:0169_10.1038_s41586-022-04541-3_a47d9e6ca0	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	1	0.924693778504	1.08143909178	0.147651006711	0.0194029850746	7.60970573051
biorxiv	e3312584-7421-1014-b0a7-823d4471ccf1	biorxiv:e3312584-7421-1014-b0a7-823d4471ccf1	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	8	3	12	9	1	0.926103700612	1.08016553564	0.100485342652	0.0143085053345	7.02321460087
hca	0501_10.1126_sciimmunol.abb8786_1f1edec8bd	hca:0501_10.1126_sciimmunol.abb8786_1f1edec8bd	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	8	8	3	12	9	0.928571428571	0.836361840111	1.07324640008	0.0481630824373	0.00883509251741	5.29249077531
hca	0364_10.1161_circulationaha.120.046528_00aa2deb4c	hca:0364_10.1161_circulationaha.120.046528_00aa2deb4c	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	9	29	5	12	7	0.5	0.572546528079	1.07190081424	0.0449630051224	0.00769760041283	5.63203580632
biorxiv	de5904ff-71b0-1014-b1f7-fe7935302eab	biorxiv:de5904ff-71b0-1014-b1f7-fe7935302eab	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0.909090909091	0.848590462225	1.07129522374	0.0459893048128	0.0103934871099	4.42481953617
hca	0432_10.1172_jci.insight.156341_02dc39adcf	hca:0432_10.1172_jci.insight.156341_02dc39adcf	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	10	4	12	8	1	0.937217058062	1.06801418177	0.0754921259843	0.0132220891949	5.90487528599
hca	0383_10.1126_sciadv.aaw3851_fd6802ffee	hca:0383_10.1126_sciadv.aaw3851_fd6802ffee	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	5	3	12	9	0.666666666667	0.625746571672	1.06539403785	0.0514541387025	0.00956365809922	5.38017337808
hca	0340_10.1038_s41467-020-16164-1_15fae00c00	hca:0340_10.1038_s41467-020-16164-1_15fae00c00	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	3	2	12	10	0.8	0.753849177199	1.0612202337	0.0257425742574	0.00818399044205	3.14547951145
hca	0318_10.1158_1078-0432.ccr-19-0148_d4eb569329	hca:0318_10.1158_1078-0432.ccr-19-0148_d4eb569329	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	1	0.946009068019	1.05707231971	0.0718954248366	0.0139800995025	5.14269764845
hca	0098_10.1038_s41586-020-03148-w_f50cb505c0	hca:0098_10.1038_s41586-020-03148-w_f50cb505c0	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	2	1	12	11	1	0.946782107139	1.05620922962	0.0954248366013	0.0136359112173	6.99805352798
biorxiv	9e5c18fc-76e5-1014-9f81-96148d260e0f	biorxiv:9e5c18fc-76e5-1014-9f81-96148d260e0f	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	4	2	12	10	1	0.946866176146	1.05611545242	0.0954248366013	0.0136440593566	6.99387433806
biorxiv	8060bfa3-6d4f-1014-b2ea-be74caad434f	biorxiv:8060bfa3-6d4f-1014-b2ea-be74caad434f	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	1	0.948071103839	1.05477320841	0.100980392157	0.0126119402985	8.00672931895
hca	0219_10.1016_j.cell.2020.06.026_35457f0d2b	hca:0219_10.1016_j.cell.2020.06.026_35457f0d2b	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0.909090909091	0.865698847362	1.05012373744	0.0659536541889	0.0104748982361	6.29635273799
hca	0426_10.1038_s41467-019-12464-3_0f8440336d	hca:0426_10.1038_s41467-019-12464-3_0f8440336d	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	6	11	4	12	8	1	0.925210718535	1.04821587523	0.0725333333333	0.0119161676647	7.1494918229
hca	0343_10.1038_s41597-019-0351-8_0cf4fb36a1	hca:0343_10.1038_s41597-019-0351-8_0cf4fb36a1	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	3	2	12	10	1	0.954452277149	1.04772132032	0.108496732026	0.0140382317802	7.72866082603
biorxiv	39623bbc-6d42-1014-9e37-a92d75e9c8ca	biorxiv:39623bbc-6d42-1014-9e37-a92d75e9c8ca	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	6	3	12	9	0.785714285714	0.757941958697	1.04513450943	0.0462572020678	0.0122428642608	3.20299031342
hca	0379_10.1038_s41698-022-00300-9_7bb9a273c6	hca:0379_10.1038_s41698-022-00300-9_7bb9a273c6	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	6	3	12	9	0.909090909091	0.872809830568	1.044289492	0.0841600529101	0.0126919418399	6.74692831678
hca	0161_10.1681_asn.2020030326_bf5d42b566	hca:0161_10.1681_asn.2020030326_bf5d42b566	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	5	3	12	9	0.666666666667	0.570519194396	1.04244942327	0.0541044776119	0.0073097230524	5.24270366757
hca	0357_10.1126_science.abf1970_a409ac73f2	hca:0357_10.1126_science.abf1970_a409ac73f2	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	3	2	12	10	1	0.961987511959	1.03954259346	0.0876968503937	0.013903823178	6.3078469805
hca	0193_10.15252_emmm.202012871_3b35c5fb8f	hca:0193_10.15252_emmm.202012871_3b35c5fb8f	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	3	2	12	10	0.333333333333	0.321675636019	1.03624053552	0.0212527964206	0.00378335324572	5.61744966443
hca	0491_10.1016_j.celrep.2018.09.006_befb59b9fa	hca:0491_10.1016_j.celrep.2018.09.006_befb59b9fa	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	12	4	12	8	0.833333333333	0.806716380712	1.03299418886	0.0562091503268	0.0114305680343	4.91744156178
hca	0215_10.1038_s42003-020-01625-6_cc9e14f4ea	hca:0215_10.1038_s42003-020-01625-6_cc9e14f4ea	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	10	14	4	12	8	1	0.879701494059	1.02794420129	0.0786099865047	0.0112001798022	7.31071653364
biorxiv	750a2ba6-6eaa-1014-b156-e23e824a62e0	biorxiv:750a2ba6-6eaa-1014-b156-e23e824a62e0	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	3	2	12	10	1	0.975674198766	1.02498188464	0.109005905512	0.0166704002389	6.51047720852
hca	0201_10.1038_s41467-019-13382-0_3e98068ead	hca:0201_10.1038_s41467-019-13382-0_3e98068ead	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	7	3	12	9	0.333333333333	0.325914791447	1.02276221295	0.0113378684807	0.00309011164274	3.66908053544
hca	0142_10.1016_j.immuni.2023.01.032_b86bd8b65d	hca:0142_10.1016_j.immuni.2023.01.032_b86bd8b65d	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	4	2	12	10	1	0.979082546854	1.02136434074	0.101960784314	0.0166118912459	6.13781915644
hca	0354_10.1172_jci128475_002a5124c6	hca:0354_10.1172_jci128475_002a5124c6	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	1	0.979280566243	1.02115781163	0.130718954248	0.0163184079602	8.01052128168
biorxiv	5200cce7-72d7-1014-98f6-994ae061fa4b	biorxiv:5200cce7-72d7-1014-98f6-994ae061fa4b	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	3	2	12	10	0.666666666667	0.661686826219	1.00752597793	0.0874587458746	0.0109518120271	7.98577857786
hca	0367_10.1073_pnas.2103240118_fda266512b	hca:0367_10.1073_pnas.2103240118_fda266512b	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	9	4	12	8	0.8	0.802157301269	0.997310625652	0.039603960396	0.0110712148414	3.57720096334
biorxiv	55d0fee5-7079-1014-8ef3-9aa3522a8f21	biorxiv:55d0fee5-7079-1014-8ef3-9aa3522a8f21	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	4	2	12	10	0.380952380952	0.38600456332	0.990986032061	0.00734423122483	0.00334343477457	2.19746276358
hca	0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	hca:0398_10.3389_fimmu.2022.1034159_e51dfc8bb5	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	5	6	3	12	9	0.4	0.585854834946	0.986052633332	0.0128805620609	0.00621823617339	3.2605228179
biorxiv	c704e998-6f4b-1014-8cb1-c3d28b577fb8	biorxiv:c704e998-6f4b-1014-8cb1-c3d28b577fb8	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0.666666666667	0.686377402707	0.971282947308	0.0162601626016	0.011144278607	1.45905923345
hca	0078_10.1038_s41586-021-03570-8_93e4f0be8b	hca:0078_10.1038_s41586-021-03570-8_93e4f0be8b	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	4	2	12	10	0.5	0.346958591989	0.957389374334	0.00912106135987	0.00258938352754	2.18058516939
hca	0060_10.3389_fcell.2022.872688_ac00c45d48	hca:0060_10.3389_fcell.2022.872688_ac00c45d48	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	8	12	4	12	8	0.142857142857	0.256709981658	0.950278417699	0.0016831056747	0.00262803234501	1.86900834658
hca	0144_10.1016_j.ebiom.2025.106036_833fbd27b6	hca:0144_10.1016_j.ebiom.2025.106036_833fbd27b6	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0.75	0.79629730297	0.941859274422	0.0617647058824	0.010671641791	5.78774167009
hca	0275_10.1016_j.cell.2020.08.001_8e5789b307	hca:0275_10.1016_j.cell.2020.08.001_8e5789b307	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	7	3	12	9	0.666666666667	0.708569853186	0.940862306898	0.016501650165	0.00657894736842	2.50825082508
hca	0470_10.21203_rs.3.rs-2402606_v1_8de4ac8813	hca:0470_10.21203_rs.3.rs-2402606_v1_8de4ac8813	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0.5	0.533319312377	0.937524646861	0.0251677852349	0.00723880597015	3.47678682626
hca	0198_10.1038_s41467-021-27619-4_12529026b3	hca:0198_10.1038_s41467-021-27619-4_12529026b3	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	5	3	12	9	0.666666666667	0.511942449707	0.913141113696	0.0130718954248	0.00747160789002	1.42625745951
biorxiv	5daa9342-6d02-1014-8cb5-fa421631d820	biorxiv:5daa9342-6d02-1014-8cb5-fa421631d820	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	3	2	12	10	0.375	0.421128313998	0.890464942714	0.0446078431373	0.00601105137395	7.42097186701
biorxiv	611722dd-8008-1014-b70e-fa0b81b0ac37	biorxiv:611722dd-8008-1014-b70e-fa0b81b0ac37	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	6	3	12	9	0.6	0.70516347689	0.850866529058	0.00629921259843	0.00520179372197	1.21096931849
hca	0453_10.1038_s41586-022-05060-x_14fb298894	hca:0453_10.1038_s41586-022-05060-x_14fb298894	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	6	3	12	9	0.416666666667	0.484955454406	0.850508346839	0.0209454670299	0.00759840558047	2.74897653733
hca	0107_10.1101_2022.10.24.513487_4d505f4f68	hca:0107_10.1101_2022.10.24.513487_4d505f4f68	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0.333333333333	0.3970408196	0.839544240487	0.00271002710027	0.00477611940299	0.567411924119
biorxiv	de6d33dd-734f-1014-a302-e21bedf0ba65	biorxiv:de6d33dd-734f-1014-a302-e21bedf0ba65	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	3	2	12	10	0.666666666667	0.751916509963	0.837532069246	0.0385170603675	0.0100457984867	3.64916207621
biorxiv	b71d9b5e-6f1d-1014-9408-ec8c7da502b4	biorxiv:b71d9b5e-6f1d-1014-9408-ec8c7da502b4	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	2	1	12	11	0.75	0.909229000551	0.824874701033	0.0588235294118	0.00948044192296	6.20472440945
biorxiv	2351d19e-6c56-1014-8708-9339c5f1215f	biorxiv:2351d19e-6c56-1014-8708-9339c5f1215f	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0.142857142857	0.17845040197	0.8005425669	0.000560224089636	0.00089552238806	0.62558356676
hca	0362_10.1038_s41591-019-0733-7_d499f1b21b	hca:0362_10.1038_s41591-019-0733-7_d499f1b21b	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	4	2	12	10	0.366666666667	0.486681765898	0.753037517865	0.0290026246719	0.00659296882781	3.95831422878
hca	0111_10.1038_s41586-020-2157-4_a7b8710c09	hca:0111_10.1038_s41586-020-2157-4_a7b8710c09	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	4	4	2	12	10	0.333333333333	0.421962969517	0.745357947555	0.00704225352113	0.00811672144209	0.854258744858
biorxiv	41a5df78-7c74-1014-a3a2-9b6aef50b1e5	biorxiv:41a5df78-7c74-1014-a3a2-9b6aef50b1e5	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	2	1	12	11	0.333333333333	0.449224956607	0.742018733445	0.0261437908497	0.00492684383398	5.3063973064
hca	0223_10.1126_science.abo7257_14645ac97f	hca:0223_10.1126_science.abo7257_14645ac97f	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	9	4	12	8	0.25	0.338459620186	0.738640549978	0.00990099009901	0.00239377618193	4.13613861386
hca	0082_10.1016_j.cell.2020.08.013_e864ee2cef	hca:0082_10.1016_j.cell.2020.08.013_e864ee2cef	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	12	4	12	8	0.333333333333	0.332792987055	0.719527420099	0.0236486486486	0.00635586170177	2.19341216216
hca	0125_10.1016_j.celrep.2023.111994_fd20125b65	hca:0125_10.1016_j.celrep.2023.111994_fd20125b65	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	4	2	12	10	0.196428571429	0.290004388566	0.686627737432	0.00349903474903	0.00330253105126	1.07346356676
hca	0011_10.1038_s41413-021-00163-z_07f1a1af96	hca:0011_10.1038_s41413-021-00163-z_07f1a1af96	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	17	5	12	7	0.5	0.534825403982	0.628127909446	0.0484234234234	0.00869826034793	3.18638869132
biorxiv	1efd9fbe-6f02-1014-8df4-f37a8d806beb	biorxiv:1efd9fbe-6f02-1014-8df4-f37a8d806beb	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	2	1	12	11	0.366666666667	0.686707245193	0.550705850838	0.00182421227197	0.00949537175276	0.203247059658
biorxiv	ee1031b0-6c51-1014-b641-cbb0196af9f8	biorxiv:ee1031b0-6c51-1014-b641-cbb0196af9f8	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	6	3	12	9	0.25	0.439939989471	0.506790048167	0.00275482093664	0.00548081714001	0.265813731723
biorxiv	dd32f357-70c5-1014-bad0-ccf1b5b647f4	biorxiv:dd32f357-70c5-1014-bad0-ccf1b5b647f4	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	7	3	12	9	0.333333333333	0.6762085317	0.492944583967	0.0280528052805	0.00677830940989	4.13861386139
biorxiv	38f92858-6c77-1014-a70a-b9d4e7b85d53	biorxiv:38f92858-6c77-1014-a70a-b9d4e7b85d53	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	3	3	2	12	10	0.2	0.700375484264	0.419735451507	0.0119402985075	0.00858721624851	1.86804296276
hca	0463_10.7554_elife.81525_0f73520e7f	hca:0463_10.7554_elife.81525_0f73520e7f	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	4	2	12	10	0.125	0.339071941835	0.364456821365	0.00609756097561	0.00388407529131	1.70071138211
biorxiv	b4865554-70d4-1014-b98c-d54405b178ea	biorxiv:b4865554-70d4-1014-b98c-d54405b178ea	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	3	2	12	10	0.25	0.861999613388	0.290023331933	0.0049504950495	0.00993130227001	0.498473907541
biorxiv	e91c125a-709d-1014-bc43-9d192767cd15	biorxiv:e91c125a-709d-1014-bc43-9d192767cd15	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	4	2	12	10	0.0208333333333	0.0801353076107	0.23015554128	0.000139821029083	0.000670998904492	0.204209884076
biorxiv	001efeeb-7491-1014-a82f-ef19de5990ad	biorxiv:001efeeb-7491-1014-a82f-ef19de5990ad	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0	0.0385355429766	0	0	0.000331674958541	0
biorxiv	0c5b4463-70b4-1014-b7ae-f953f2710002	biorxiv:0c5b4463-70b4-1014-b7ae-f953f2710002	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	3	2	12	10	0	0.022736715655	0	0	0.000328554360812	0
biorxiv	416666f2-6cf5-1014-99b7-f739c447cf39	biorxiv:416666f2-6cf5-1014-99b7-f739c447cf39	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0	0.220341539809	0	0	0.00380597014925	0
biorxiv	6fb28072-6dd0-1014-8b19-92c97662cd76	biorxiv:6fb28072-6dd0-1014-8b19-92c97662cd76	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0	0.0282511735706	0	0	0.000119402985075	0
biorxiv	9912495b-7074-1014-acf9-d95bb2127278	biorxiv:9912495b-7074-1014-acf9-d95bb2127278	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0	0.0195083409974	0	0	9.95024875622e-05	0
biorxiv	b629f2a0-6f39-1014-bcfe-d40330cad081	biorxiv:b629f2a0-6f39-1014-bcfe-d40330cad081	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	4	2	12	10	0	0.23600042854	0	0	0.00219101683099	0
biorxiv	b9f9eea1-7c5b-1014-87f0-cbc500249f07	biorxiv:b9f9eea1-7c5b-1014-87f0-cbc500249f07	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	2	1	12	11	0	0.0136486869178	0	0	0.000348362695332	0
biorxiv	bd0ff218-6c18-1014-ac36-a01faa0bb6b7	biorxiv:bd0ff218-6c18-1014-ac36-a01faa0bb6b7	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	3	2	12	10	0	0.165087213353	0	0	0.00089605734767	0
biorxiv	d249a77b-6c97-1014-8df4-e171a53e6bf0	biorxiv:d249a77b-6c97-1014-8df4-e171a53e6bf0	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	2	1	12	11	0	0.0715403259521	0	0	0.000298596595999	0
hca	0021_10.1038_s41586-023-06806-x_7900919dd3	hca:0021_10.1038_s41586-023-06806-x_7900919dd3	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	9	4	12	8	0	0.0929800390674	0	0	0.000797925393976	0
hca	0048_10.1038_s41588-022-01243-4_ae2af85553	hca:0048_10.1038_s41588-022-01243-4_ae2af85553	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	10	4	12	8	0	0.188947324369	0	0	0.00179586950015	0
hca	0120_10.1038_s41467-022-34255-z_c90043e943	hca:0120_10.1038_s41467-022-34255-z_c90043e943	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	2	8	3	12	9	0	0.0786363466175	0	0	0.00224349386778	0
hca	0182_10.1126_sciimmunol.abk1741_33c534a538	hca:0182_10.1126_sciimmunol.abk1741_33c534a538	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	2	1	12	11	0	0.972837115237	0	0	0.0147307654026	0
hca	0216_10.1038_s41588-021-00972-2_b07f96cf7c	hca:0216_10.1038_s41588-021-00972-2_b07f96cf7c	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	3	2	12	10	0	0.233595327073	0	0	0.00224014336918	0
hca	0285_10.26502_fccm.92920277_c5e967ab20	hca:0285_10.26502_fccm.92920277_c5e967ab20	same_broad_neighborhood	Same broad lineage	all_reported_markers	All reported markers	1	1	0	12	12	0	0.191133995556	0	0	0.00553595658073	0
biorxiv	ede8f8d0-6d2d-1014-a8e8-fbbc8a92dcf4	biorxiv:ede8f8d0-6d2d-1014-a8e8-fbbc8a92dcf4	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	2	1	12	11	1	0.0360663993476	27.7266380367	0.00813008130081	0.000298596595999	27.2276422764
biorxiv	5a3c7d4e-70da-1014-80b6-cd48bfa975fe	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	10	4	12	8	0.333333333333	0.0371910068631	8.96274022804	0.0666666666667	0.00758256011174	8.79210526316
hca	0384_10.1038_s41422-021-00529-2_d6c8237ebe	hca:0384_10.1038_s41422-021-00529-2_d6c8237ebe	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	22	5	12	7	1	0.112813365151	8.86419794907	0.05	0.0030039050766	16.645
biorxiv	06056998-6fcf-1014-a978-d2cf5726c0ad	biorxiv:06056998-6fcf-1014-a978-d2cf5726c0ad	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.75	0.104700335267	7.16330084417	0.0298913043478	0.00134328358209	22.2524154589
biorxiv	fc7595eb-733c-1014-9892-ed444a916a2a	biorxiv:fc7595eb-733c-1014-9892-ed444a916a2a	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	4	2	12	10	1	0.157060174658	6.36698642527	0.175	0.00428244198785	40.8645348837
hca	0128_10.1016_j.devcel.2020.07.023_7908e44bb1	hca:0128_10.1016_j.devcel.2020.07.023_7908e44bb1	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	6	3	12	9	1	0.16553128053	6.04115425675	0.0472972972973	0.00254110612855	18.6128775835
biorxiv	fa200037-7001-1014-b4a8-b2d1b5dda72e	biorxiv:fa200037-7001-1014-b4a8-b2d1b5dda72e	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	2	1	12	11	0.583333333333	0.0974630363893	6.02521935682	0.0886752136752	0.00274957698816	32.4771531887
hca	0295_10.1016_j.isci.2021.102551_1c1e582cdd	hca:0295_10.1016_j.isci.2021.102551_1c1e582cdd	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	6	3	12	9	0.9	0.204497457185	5.90301353296	0.0109797297297	0.00169656203288	7.76473487229
biorxiv	b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	biorxiv:b7d0eaf3-6f9e-1014-bc01-ef7867d59c7e	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	6	3	12	9	1	0.172619656005	5.79308303088	0.0325203252033	0.001644245142	19.77827051
hca	0273_10.15252_embj.20105114_43aa56d0ae	hca:0273_10.15252_embj.20105114_43aa56d0ae	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	1	0.178892835469	5.58993878866	0.0121951219512	0.00164179104478	7.42793791574
biorxiv	0bd28b37-6e2e-1014-871e-a496f0a6bacd	biorxiv:0bd28b37-6e2e-1014-871e-a496f0a6bacd	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	7	3	12	9	0.666666666667	0.124764334535	5.34340738601	0.00819672131148	0.00109649122807	7.47540983607
hca	0442_10.1038_s41591-024-03011-9_e42f5ec07c	hca:0442_10.1038_s41591-024-03011-9_e42f5ec07c	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	6	3	12	9	0.8375	0.337777273084	4.95137862925	0.030537890832	0.00453662182362	9.61682177919
hca	0090_10.1038_s41586-021-03852-1_eec89a5e36	hca:0090_10.1038_s41586-021-03852-1_eec89a5e36	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	5	27	5	12	7	1	0.17590392027	4.89069238917	0.0194444444444	0.00165463297232	9.35810810811
hca	0281_10.1016_j.devcel.2019.06.001_238d93bfef	hca:0281_10.1016_j.devcel.2019.06.001_238d93bfef	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	10	4	12	8	0.25	0.126703576592	4.62857014442	0.0559360730594	0.00274368951412	14.3755707763
biorxiv	36b52534-7118-1014-9621-c8d35d0ed1df	biorxiv:36b52534-7118-1014-9621-c8d35d0ed1df	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	1	0	12	12	0.428571428571	0.0929217649688	4.61217486253	0.002828854314	0.000511727078891	5.52805280528
hca	0279_10.1186_s12860-019-0199-y_bf14d4299c	hca:0279_10.1186_s12860-019-0199-y_bf14d4299c	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	2	2	1	12	11	0.628571428571	0.148966892968	4.58846058218	0.0791208791209	0.00422727466621	19.8151122313
hca	0412_10.1038_s41598-019-57110-6_5feef6086a	hca:0412_10.1038_s41598-019-57110-6_5feef6086a	same_broad_neighborhood	Same broad lineage	local_private_markers	Local-only markers	1	2	1	12	11	1	0.220205656296	4.54120941678	0.045045045045	0.00348362695332	12.9305019305
