file_name	file_uri	file_id	data_id	file_type	group_label	group_name	group_id
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	DC Langerhans	DENDRITIC CELL LANGERHANS	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	DC Langerhans	DENDRITIC CELL LANGERHANS	
MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	tables/MYELOID-Supplementary_Data_S4-aba1983_data_s4.tsv	MYELOID-Supplementary_Data_S4-aba1983_data_s4	MYELOID-Supplementary_Data_S4-aba1983_data_s4	tsv	DC Langerhans	DENDRITIC CELL LANGERHANS	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	Fibroblast	FIBROBLAST	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	Fibroblast	FIBROBLAST	
ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	tables/ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8.tsv	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	ALL_IPF_CTRL-Supplementary_Data_S8-aba1983_data_s8	tsv	Fibroblast	FIBROBLAST	
ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	tables/ALL-Supplementary_Data_S6-aba1983_data_s6.tsv	ALL-Supplementary_Data_S6-aba1983_data_s6	ALL-Supplementary_Data_S6-aba1983_data_s6	tsv	Fibroblast	FIBROBLAST	
STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	tables/STROMAL-Supplementary_Data_S3-aba1983_data_s3.tsv	STROMAL-Supplementary_Data_S3-aba1983_data_s3	STROMAL-Supplementary_Data_S3-aba1983_data_s3	tsv	Fibroblast	FIBROBLAST	
ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	tables/ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9.tsv	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	ALL_COPD_CTRL-Supplementary_Data_S9-aba1983_data_s9	tsv	Goblet	GOBLET CELL	
ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	tables/ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10.tsv	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	ALL_IPF_COPD-Supplementary_Data_S10-aba1983_data_s10	tsv	Goblet	GOBLET CELL	
